"code","name","years","year","age","mx","mx_f","mx_m","lx","lx_f","lx_m","ex","ex_f","ex_m","Hx","Hx_f","Hx_m","Total","Male","Female","best_practice","best_practice_alt"
"HKG","Hong Kong","(2015,2020]",2018,15,0.000165,0.000115,0.000215,0.99695,0.99711,0.9968,70.06,73.04,67.0475,0.143307462509438,0.125296745378972,0.15265590925301,55562.5,28475,27087.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,16,0.0001375,1e-04,0.0001675,0.9967825,0.996995,0.996585,69.0725,72.05,66.0575,0.145211463259666,0.126916905190152,0.1547598258803,58250,30037.5,28212.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,17,0.0001875,0.000115,0.00026,0.996645,0.9968925,0.9964175,68.08,71.055,65.07,0.147209785074243,0.128603856835428,0.15696548227139,62300,32287.5,30012.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,18,0.000215,0.000125,0.0003025,0.9964575,0.99678,0.9961575,67.0925,70.065,64.09,0.149215054918927,0.130322066760616,0.159144237914179,68262.5,35462.5,32800,1,0
"HKG","Hong Kong","(2015,2020]",2018,19,0.0002475,0.00026,0.0002325,0.9962425,0.996655,0.9958575,66.1075,69.07,63.105,0.151253629106055,0.132089713994853,0.161373394617164,75850,39112.5,36737.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,20,0.000215,0.000155,0.000265,0.9959975,0.9963975,0.995625,65.125,68.0875,62.1225,0.153325440849056,0.133770114907613,0.163728507681977,79825,40975,38850,1,0
"HKG","Hong Kong","(2015,2020]",2018,21,0.0002575,0.00023,0.0002875,0.995785,0.9962375,0.9953575,64.1375,67.0975,61.1425,0.155504327837392,0.135603868099602,0.166126584471215,84975,42787.5,42187.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,22,0.0002375,0.000135,0.0003425,0.9955275,0.9960075,0.9950775,63.1525,66.115,60.155,0.157709941931702,0.137418164077366,0.168617531607396,89337.5,43925,45412.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,23,0.0002375,0.000135,0.000345,0.9952925,0.995875,0.994735,62.17,65.125,59.1775,0.160002163549498,0.139391645876596,0.171114634415955,91237.5,44237.5,47000,1,0
"HKG","Hong Kong","(2015,2020]",2018,24,0.000255,0.000195,0.00033,0.995055,0.99574,0.99439,61.1825,64.135,58.1975,0.16238285011365,0.141425904506323,0.173706576002057,91800,44275,47525,1,0
"HKG","Hong Kong","(2015,2020]",2018,25,0.0003025,0.0001625,0.00046,0.9947975,0.9955475,0.9940625,60.2,63.145,57.2175,0.164814809802546,0.143476129036465,0.176407696718108,94425,44875,49550,1,0
"HKG","Hong Kong","(2015,2020]",2018,26,0.0003075,0.0002125,0.00041,0.994495,0.9953875,0.993605,59.2175,62.155,56.2425,0.167293602223493,0.145622829925803,0.179084047123148,98700,45975,52725,1,0
"HKG","Hong Kong","(2015,2020]",2018,27,0.000315,0.00021,0.000445,0.9941925,0.9951725,0.993195,58.2325,61.1675,55.265,0.169868300368246,0.147787995207851,0.18191037615619,102200,46525,55675,1,0
"HKG","Hong Kong","(2015,2020]",2018,28,0.0003075,0.0001775,0.0004675,0.9938775,0.994965,0.9927575,57.255,60.1825,54.29,0.172503546397343,0.150027915599656,0.184814287047465,104087.5,45925,58162.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,29,0.0003075,0.00018,0.0004775,0.99357,0.99479,0.99229,56.27,59.19,53.315,0.175265346359526,0.152393050797499,0.187807317347844,105650,45212.5,60437.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,30,0.000305,0.0002025,0.00045,0.9932675,0.99461,0.9918175,55.29,58.2,52.34,0.178118972346543,0.154830851110188,0.190916138345314,107737.5,44850,62887.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,31,0.0003575,0.0002375,0.0005275,0.9929625,0.9944075,0.991375,54.305,57.2125,51.365,0.181095529015202,0.157329957982221,0.194176330000917,110300,44925,65375,1,0
"HKG","Hong Kong","(2015,2020]",2018,32,0.0004075,0.0003075,0.00056,0.9926075,0.994175,0.99085,53.325,56.23,50.3925,0.184128734642855,0.159880525141679,0.197493580827576,114325,45825,68500,1,0
"HKG","Hong Kong","(2015,2020]",2018,33,0.000355,0.000225,0.0005575,0.992205,0.9938675,0.990295,52.345,55.2425,49.42,0.187242644083622,0.162476731643199,0.200926851977567,117325,46762.5,70562.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,34,0.000485,0.000335,0.000715,0.99185,0.9936475,0.9897425,51.365,54.255,48.445,0.19052206348219,0.165247209885589,0.204521281731209,118700,47175,71525,1,0
"HKG","Hong Kong","(2015,2020]",2018,35,0.000475,0.0003525,0.000655,0.991365,0.993315,0.989035,50.39,53.2725,47.48,0.193809587915367,0.16801338749813,0.208104715778926,119950,47462.5,72487.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,36,0.000475,0.0002975,0.00075,0.990895,0.992965,0.9883875,49.4125,52.2925,46.51,0.197258389713877,0.170866663732113,0.211922135017447,119237.5,47062.5,72175,1,0
"HKG","Hong Kong","(2015,2020]",2018,37,0.0005525,0.00039,0.0007975,0.990425,0.9926675,0.9876475,48.435,51.31,45.545,0.200855591723739,0.1738881326496,0.215817269202634,117212.5,46187.5,71025,1,0
"HKG","Hong Kong","(2015,2020]",2018,38,0.000625,0.000425,0.00093,0.98988,0.992285,0.98686,47.465,50.3275,44.5825,0.204516999442499,0.176961950645226,0.219845953269875,115337.5,45650,69687.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,39,0.00061,0.0003925,0.000945,0.9892675,0.99186,0.98594,46.495,49.35,43.6225,0.208287481608968,0.180111773040311,0.223950407713278,112925,45150,67775,1,0
"HKG","Hong Kong","(2015,2020]",2018,40,0.0007975,0.0006125,0.0010625,0.98866,0.991475,0.98501,45.5175,48.3675,42.6625,0.212270236740723,0.183449577369791,0.228251227044037,111762.5,45000,66762.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,41,0.0008225,0.0005325,0.00125,0.9878725,0.9908625,0.983965,44.5575,47.3975,41.7075,0.216210809887935,0.186695228539203,0.232651408544793,112325,45537.5,66787.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,42,0.00098,0.00073,0.0013475,0.9870575,0.9903325,0.9827375,43.59,46.42,40.7575,0.220357412967824,0.190187866088818,0.237107933621953,113987.5,46437.5,67550,1,0
"HKG","Hong Kong","(2015,2020]",2018,43,0.0010475,0.000715,0.0015225,0.986095,0.9896075,0.9814125,42.6325,45.4575,39.8125,0.224539434079174,0.193616826311752,0.241697571960661,115562.5,47475,68087.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,44,0.001155,0.00083,0.0016225,0.9850625,0.9889025,0.97992,41.6775,44.4875,38.8725,0.228865186245496,0.197258874798196,0.246377735170247,116000,48050,67950,1,0
"HKG","Hong Kong","(2015,2020]",2018,45,0.0012025,0.00091,0.00161,0.9839225,0.98808,0.97833,40.725,43.525,37.9325,0.233317296765781,0.200947311528582,0.251248119796676,115612.5,47925,67687.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,46,0.00121,0.0008325,0.00175,0.982745,0.9871825,0.9767525,39.775,42.565,36.9975,0.237963790206736,0.204746962981108,0.256378229324299,114962.5,47725,67237.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,47,0.001475,0.00111,0.00199,0.98155,0.98636,0.97505,38.8225,41.6,36.06,0.242866734145282,0.208827780922232,0.261734239984234,114900,47962.5,66937.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,48,0.0017375,0.0012975,0.0023425,0.9801075,0.9852675,0.9731125,37.8775,40.645,35.13,0.247802348105779,0.212849728199267,0.267180715206576,113950,48300,65650,1,0
"HKG","Hong Kong","(2015,2020]",2018,49,0.0017675,0.001295,0.0024,0.9784075,0.98399,0.970835,36.945,39.6975,34.21,0.252739117146309,0.216899382770919,0.272632075413704,112937.5,48950,63987.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,50,0.0020075,0.0015225,0.00262,0.97668,0.9827175,0.9685075,36.01,38.745,33.2925,0.257968704273001,0.221208722630236,0.278382394725359,114737.5,50587.5,64150,1,0
"HKG","Hong Kong","(2015,2020]",2018,51,0.0021625,0.001605,0.0028675,0.974725,0.9812225,0.9659725,35.08,37.8075,32.3775,0.263306824959273,0.225497064817924,0.284339395293364,119062.5,53087.5,65975,1,0
"HKG","Hong Kong","(2015,2020]",2018,52,0.0023,0.0016425,0.00311,0.9726175,0.97965,0.96321,34.155,36.865,31.4675,0.268827940730841,0.230007977423744,0.290491590629748,125700,56512.5,69187.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,53,0.002635,0.0018375,0.0036,0.9703875,0.97804,0.96022,33.23,35.925,30.5675,0.274616317178032,0.234747358465056,0.296815988685864,130400,59225,71175,1,0
"HKG","Hong Kong","(2015,2020]",2018,54,0.0029475,0.0023175,0.0036875,0.967835,0.976245,0.95677,32.3175,34.9925,29.6775,0.280440643293254,0.239583319792886,0.30315992464592,131075,60612.5,70462.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,55,0.00304,0.0022575,0.00394,0.9649825,0.9739825,0.9532475,31.4125,34.0725,28.785,0.286374871152456,0.2442701410614,0.309962435149736,130700,61887.5,68812.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,56,0.003245,0.00241,0.004155,0.9620525,0.9717875,0.9494975,30.5075,33.1475,27.895,0.292677959070004,0.249364010126948,0.317102950201872,128262.5,62037.5,66225,1,0
"HKG","Hong Kong","(2015,2020]",2018,57,0.00379,0.00259,0.00505,0.958935,0.9694475,0.94556,29.6025,32.225,27.01,0.299306005190885,0.25467379495374,0.324624595949234,126212.5,61925,64287.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,58,0.00404,0.0026125,0.005515,0.955305,0.9669425,0.9407975,28.7125,31.31,26.1425,0.305897797819073,0.260167462707893,0.331948670763809,124562.5,61300,63262.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,59,0.0043725,0.00276,0.00604,0.951455,0.96442,0.9356225,27.8275,30.39,25.285,0.312793105963941,0.266090148190606,0.339479762860676,120837.5,59500,61337.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,60,0.0050125,0.0031875,0.0068825,0.947305,0.9617625,0.9299925,26.9475,29.4725,24.435,0.319970956712585,0.272326400757973,0.347256751462897,116225,57362.5,58862.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,61,0.00524,0.0034475,0.00708,0.9425725,0.9587,0.9236125,26.08,28.565,23.6,0.327170479954746,0.278631342532191,0.354997170231587,110937.5,54812.5,56125,1,0
"HKG","Hong Kong","(2015,2020]",2018,62,0.0058575,0.0038225,0.007945,0.937645,0.955405,0.917095,25.2125,27.6575,22.7625,0.334861042759792,0.285261574383843,0.363436798552261,104600,51612.5,52987.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,63,0.006485,0.004305,0.0087325,0.93217,0.95176,0.90984,24.36,26.765,21.9425,0.34263991100562,0.292009866024284,0.371902100938164,98375,48437.5,49937.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,64,0.0070325,0.0045175,0.009635,0.9261425,0.9476675,0.9019275,23.515,25.875,21.13,0.35063855973749,0.298966368678274,0.380649755578064,93200,45800,47400,1,0
"HKG","Hong Kong","(2015,2020]",2018,65,0.007655,0.0047375,0.01069,0.919655,0.943395,0.893285,22.68,24.9925,20.33,0.3589298893313,0.306316860356365,0.389591574234489,89525,43975,45550,1,0
"HKG","Hong Kong","(2015,2020]",2018,66,0.008345,0.0054725,0.0113125,0.9126375,0.9389375,0.8837825,21.8475,24.11,19.5425,0.367637989799855,0.31420345235011,0.398680524148788,86525,42700,43825,1,0
"HKG","Hong Kong","(2015,2020]",2018,67,0.009015,0.0059225,0.0121825,0.905055,0.933815,0.873845,21.025,23.24,18.7625,0.376679874051871,0.322167434739721,0.408369961314694,82937.5,41087.5,41850,1,0
"HKG","Hong Kong","(2015,2020]",2018,68,0.0097025,0.0060225,0.0134475,0.8969275,0.9283,0.8632625,20.2125,22.375,17.98,0.386129811088417,0.330556405101622,0.418841764196155,78700,39075,39625,1,0
"HKG","Hong Kong","(2015,2020]",2018,69,0.01067,0.0068325,0.0145925,0.88827,0.9227275,0.8517325,19.405,21.505,17.22,0.396170561481721,0.33984689787003,0.429411370983076,71875,35525,36350,1,0
"HKG","Hong Kong","(2015,2020]",2018,70,0.0115475,0.007085,0.0161225,0.878845,0.9164475,0.83939,18.6075,20.65,16.465,0.406629056734344,0.349350937558604,0.440665345388454,63537.5,31462.5,32075,1,0
"HKG","Hong Kong","(2015,2020]",2018,71,0.0127125,0.008225,0.0172925,0.8687525,0.9099775,0.825965,17.815,19.79,15.7225,0.417778088529064,0.3598615874782,0.452338877577972,55987.5,27787.5,28200,1,0
"HKG","Hong Kong","(2015,2020]",2018,72,0.0149225,0.0096625,0.0201925,0.8577775,0.902525,0.811805,17.04,18.95,14.99,0.429284230387022,0.37047780531342,0.464849375026248,48925,24562.5,24362.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,73,0.0161475,0.01008,0.0221275,0.8450775,0.8938475,0.7955825,16.2875,18.1325,14.285,0.440495768316568,0.38101589559982,0.47684451407288,43550,22075,21475,1,0
"HKG","Hong Kong","(2015,2020]",2018,74,0.0189475,0.01176,0.0259125,0.8315425,0.884885,0.778175,15.5425,17.3075,13.595,0.452459803789039,0.392854644164223,0.489319690303011,40762.5,20762.5,20000,1,0
"HKG","Hong Kong","(2015,2020]",2018,75,0.020805,0.0130375,0.02835,0.8159375,0.87454,0.7582775,14.8325,16.5075,12.9375,0.463607186345368,0.404653719313342,0.500777197410335,39412.5,20012.5,19400,1,0
"HKG","Hong Kong","(2015,2020]",2018,76,0.0225325,0.0141125,0.030855,0.79914,0.8632125,0.73707,14.13,15.72,12.2975,0.475347926086345,0.417055749328302,0.512483121201682,39262.5,19687.5,19575,1,0
"HKG","Hong Kong","(2015,2020]",2018,77,0.0241075,0.0156025,0.0327575,0.78133,0.8511125,0.714675,13.4425,14.935,11.665,0.487674678836866,0.430634441012356,0.525023771637261,40150,19825,20325,1,0
"HKG","Hong Kong","(2015,2020]",2018,78,0.0265625,0.01771,0.03587,0.76272,0.837935,0.691645,12.76,14.16,11.0375,0.501250218927882,0.445196976383497,0.539111815506072,40500,19687.5,20812.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,79,0.030645,0.0212425,0.0408575,0.74273,0.8232275,0.6672875,12.0875,13.405,10.42,0.515724810615831,0.460312224387548,0.554328764592242,39750,18912.5,20837.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,80,0.0347025,0.0240975,0.0468175,0.7203275,0.8059375,0.64058,11.45,12.6825,9.8325,0.529416079291435,0.474920713379767,0.569008830440202,37987.5,17650,20337.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,81,0.0380575,0.0280125,0.0499875,0.695765,0.78675,0.6113,10.835,11.98,9.28,0.542927958737068,0.489944182266468,0.582445702284739,35987.5,16412.5,19575,1,0
"HKG","Hong Kong","(2015,2020]",2018,82,0.042655,0.030775,0.0573975,0.6697875,0.7650225,0.5814925,10.2375,11.305,8.73,0.557005392596754,0.504714875511375,0.598012628548137,34187.5,15187.5,19000,1,0
"HKG","Hong Kong","(2015,2020]",2018,83,0.0485175,0.03747,0.0627125,0.6418225,0.74184,0.54906,9.66,10.6425,8.215,0.571177853609776,0.520688213771812,0.612133501462248,32087.5,14025,18062.5,1,0
"HKG","Hong Kong","(2015,2020]",2018,84,0.05348,0.0417775,0.06893,0.611435,0.714555,0.515705,9.1175,10.03,7.7175,0.584099840058533,0.534264392962369,0.627003778309587,30200,13025,17175,1,0
"HKG","Hong Kong","(2015,2020]",2018,85,0.06056,0.04739,0.0785225,0.579605,0.6853275,0.4813675,8.59,9.435,7.2325,0.597466007900248,0.548226488909445,0.64310789163259,27850,11750,16100,1,0
"HKG","Hong Kong","(2015,2020]",2018,86,0.0681225,0.0535875,0.0892775,0.5455675,0.6536225,0.445045,8.0925,8.87,6.78,0.609518168886068,0.561435989840927,0.657755577765704,25474.8675,10225.975,15248.8925,1,1
"HKG","Hong Kong","(2015,2020]",2018,87,0.07255,0.0578925,0.0959025,0.509645,0.6195325,0.407035,7.6275,8.3275,6.365,0.619697949523681,0.574165865278251,0.669729608817468,23228.62,8837.6775,14390.9425,1,1
"HKG","Hong Kong","(2015,2020]",2018,88,0.078465,0.062815,0.1057125,0.473945,0.58465,0.3697775,7.165,7.7975,5.9575,0.631727574617238,0.58816865102577,0.683542215359392,20880.86,7503.1075,13377.7525,1,1
"HKG","Hong Kong","(2015,2020]",2018,89,0.08515,0.0693375,0.1156725,0.4381575,0.5490525,0.332665,6.71,7.27,5.565,0.645339110558937,0.604673392300716,0.698043511019666,18388.7525,6177.945,12210.8075,1,1
"HKG","Hong Kong","(2015,2020]",2018,90,0.0930025,0.0778425,0.1247975,0.402385,0.5122675,0.296315,6.26,6.7575,5.19,0.661277124542231,0.622867910602518,0.713419845265252,15305.5575,4919.495,10386.0625,1,1
"HKG","Hong Kong","(2015,2020]",2018,91,0.1056725,0.0894,0.14202,0.3666825,0.47393,0.2616025,5.82,6.26,4.81,0.67964679912648,0.642843142826841,0.734291920890676,12554.1825,3871.1175,8683.065,1,1
"HKG","Hong Kong","(2015,2020]",2018,92,0.120455,0.1034925,0.1611275,0.32994,0.43342,0.22701,5.4175,5.7975,4.465,0.696243654727279,0.662046713636973,0.753677983995732,10059.3425,2942.6375,7116.705,1,1
"HKG","Hong Kong","(2015,2020]",2018,93,0.1347925,0.114065,0.189025,0.2925325,0.390845,0.1932625,5.0425,5.375,4.16,0.711485754321536,0.679007266777452,0.769753467276545,7904.88,2179.2025,5725.6775,1,1
"HKG","Hong Kong","(2015,2020]",2018,94,0.1530275,0.1379225,0.1958425,0.2556875,0.34876,0.1600325,4.6975,4.9625,3.9175,0.724966323226319,0.698971472044951,0.774034911982416,6105.1925,1578.185,4527.0075,1,1
"HKG","Hong Kong","(2015,2020]",2018,95,0.1663175,0.1502375,0.215405,0.2194575,0.303925,0.131535,4.3875,4.6225,3.66,0.734184625102751,0.708913342604597,0.784739678710707,4603.5775,1125.6275,3477.95,1,1
"HKG","Hong Kong","(2015,2020]",2018,96,0.1834325,0.1678075,0.2359,0.1858825,0.2616,0.106065,4.095,4.29,3.4175,0.742698808033885,0.720457865343002,0.794930388144384,3402.4925,792.8275,2609.665,1,1
"HKG","Hong Kong","(2015,2020]",2018,97,0.202005,0.1869775,0.2577025,0.1547825,0.2212675,0.083795,3.815,3.9775,3.2,0.75062218471198,0.730719269751533,0.801720112548121,2450.0975,538.9625,1911.135,1,1
"HKG","Hong Kong","(2015,2020]",2018,98,0.222075,0.2077875,0.280775,0.12653,0.1836225,0.0647725,3.5575,3.69,2.995,0.755418738312541,0.738083925782435,0.807311289814105,1726.54,356.81,1369.73,1,1
"HKG","Hong Kong","(2015,2020]",2018,99,0.2436825,0.23025,0.30506,0.1013925,0.149265,0.048925,3.32,3.4275,2.8075,0.756481470757046,0.741378606292043,0.809488172923609,1201.9225,227.965,973.9575,1,1
"HKG","Hong Kong","(2015,2020]",2018,100,0.2668225,0.2543525,0.33047,0.0795275,0.118665,0.03607,3.1,3.1825,2.635,0.752965741277724,0.740759264617397,0.807567346783635,823.065,139.91,683.155,1,1
"HKG","Hong Kong","(2015,2020]",2018,101,0.29149,0.2800475,0.3569025,0.0609575,0.092105,0.02592,2.895,2.965,2.4775,0.743578850163733,0.731901772946745,0.799571565708864,538.05,84.8325,453.2175,1,1
"HKG","Hong Kong","(2015,2020]",2018,102,0.3176175,0.3072575,0.3842275,0.045595,0.06969,0.018135,2.7075,2.7625,2.335,0.72505112726838,0.715002132459749,0.782615359578771,338.135,49.5325,288.6025,1,1
"HKG","Hong Kong","(2015,2020]",2018,103,0.345115,0.3358625,0.412295,0.03323,0.0513275,0.012345,2.535,2.5775,2.205,0.694290267314566,0.685766871848476,0.753505365764101,205.0125,27.9125,177.1,1,1
"HKG","Hong Kong","(2015,2020]",2018,104,0.3738625,0.3657075,0.4409325,0.0235675,0.0367425,0.0081675,2.3775,2.4125,2.0825,0.646260222986406,0.638406827955507,0.708206218858859,119.49,14.8125,104.6775,1,1
"HKG","Hong Kong","(2015,2020]",2018,105,0.403685,0.39661,0.469965,0.0162375,0.0255275,0.00525,2.24,2.265,1.975,0.572938805857209,0.566984011247395,0.636422418657445,68.0675,7.4275,60.64,1,1
"HKG","Hong Kong","(2015,2020]",2018,106,0.434395,0.428335,0.49919,0.0108625,0.0171975,0.0032725,2.11,2.1325,1.88,0.470277773732322,0.464786201921254,0.529027747266544,36.735,3.3,33.435,1,1
"HKG","Hong Kong","(2015,2020]",2018,107,0.4657525,0.46064,0.52841,0.007045,0.0112225,0.00198,2,2.015,1.795,0.329763571664253,0.326336081033635,0.378195111142039,18.6625,1.27,17.3925,1,1
"HKG","Hong Kong","(2015,2020]",2018,108,0.4975075,0.4932625,0.5574275,0.0044275,0.00709,0.0011625,1.905,1.92,1.7225,0.158922101112187,0.156759236935789,0.186584655142325,8.7375,0.36,8.3775,1,1
"HKG","Hong Kong","(2015,2020]",2018,109,0.5293925,0.52592,0.5860475,0.00269,0.0043325,0.00066,1.8325,1.8425,1.6675,0,0,0,3.67,0,3.67,1,1
"ISL","Iceland","(1960,1965]",1963,0,0.017384,0.015122,0.019522,1,1,1,73.464,76.206,70.914,0.168484818550654,0.145642818853601,0.187883611060961,4686.6,2395,2291.6,1,0
"ISL","Iceland","(1960,1965]",1963,1,0.00193,0.001488,0.002352,0.982882,0.985078,0.98082,73.744,76.358,71.302,0.153385253755214,0.132421575141815,0.171013354310021,4681,2396,2285,1,0
"ISL","Iceland","(1960,1965]",1963,2,0.000948,0.000972,0.000926,0.980992,0.98362,0.978516,72.884,75.474,70.466,0.153556160006474,0.132680218172372,0.171081104861114,4645.8,2378,2267.8,1,0
"ISL","Iceland","(1960,1965]",1963,3,0.00103,0.000886,0.001166,0.980062,0.982662,0.977614,71.952,74.546,69.532,0.154737713249731,0.133481926492367,0.17261028026849,4641.8,2386.2,2255.6,1,0
"ISL","Iceland","(1960,1965]",1963,4,0.000862,0.000798,0.000924,0.97905,0.981792,0.976474,71.026,73.608,68.614,0.155876729315562,0.134410913849812,0.173948605873289,4636.4,2384.8,2251.6,1,0
"ISL","Iceland","(1960,1965]",1963,5,0.000562,0.000584,0.00054,0.978208,0.981008,0.975566,70.086,72.67,67.678,0.157236791385456,0.135450307862707,0.175581327115408,4538,2330.6,2207.4,1,0
"ISL","Iceland","(1960,1965]",1963,6,0.000288,0.000272,0.000302,0.977658,0.980438,0.975044,69.126,71.712,66.714,0.158943647822755,0.136754340578798,0.177674572522528,4428.8,2273.6,2155.2,1,1
"ISL","Iceland","(1960,1965]",1963,7,0.00026,0.000184,0.000332,0.977376,0.98017,0.974752,68.146,70.73,65.734,0.160985313526917,0.138415601061569,0.180075675393683,4360,2247.8,2112.2,1,1
"ISL","Iceland","(1960,1965]",1963,8,0.000284,0.000184,0.000378,0.977124,0.979988,0.974428,67.164,69.744,64.756,0.163121407875401,0.140211481012729,0.182521106325157,4232.6,2187,2045.6,1,1
"ISL","Iceland","(1960,1965]",1963,9,0.000286,0.000168,0.000396,0.976846,0.97981,0.974058,66.182,68.756,63.782,0.165302191770918,0.142069137685881,0.184995995329564,4112,2109.2,2002.8,1,1
"ISL","Iceland","(1960,1965]",1963,10,0.000274,0.00016,0.000382,0.97657,0.979646,0.973672,65.202,67.768,62.806,0.167549393212688,0.143995888881273,0.187545797801164,4035.8,2085.2,1950.6,1,0
"ISL","Iceland","(1960,1965]",1963,11,0.000286,0.000176,0.00039,0.976302,0.979488,0.973302,64.22,66.78,61.828,0.169881518050572,0.145987358906107,0.190201688601217,3925.2,2027.2,1898,1,1
"ISL","Iceland","(1960,1965]",1963,12,0.000324,0.000182,0.000458,0.97602,0.979314,0.97292,63.236,65.79,60.852,0.172283672490145,0.148031478319083,0.192932417709415,3824.2,1963.6,1860.6,1,1
"ISL","Iceland","(1960,1965]",1963,13,0.000408,0.000208,0.000598,0.975706,0.979136,0.972476,62.26,64.802,59.88,0.174716399714481,0.150132574958401,0.195693437477425,3750.4,1920.6,1829.8,1,1
