"code","name","year","age","mx","mx_f","mx_m","lx","lx_f","lx_m","ex","ex_f","ex_m","Total","Male","Female","best_practice","best_practice_alt"
"DNK","Denmark",1837,73,0.09581,0.09534,0.0964,0.17403,0.19626,0.15242,6.91,7.19,6.57,3675.02,1634.22,2040.8,1,1
"DNK","Denmark",1837,74,0.10382,0.10166,0.10651,0.15812,0.1784,0.1384,6.56,6.86,6.19,3322.58,1474.06,1848.52,1,1
"DNK","Denmark",1837,75,0.11047,0.10503,0.11739,0.14251,0.16114,0.12441,6.22,6.54,5.83,3072.33,1346.88,1725.45,1,1
"DNK","Denmark",1837,76,0.11751,0.1088,0.12878,0.12759,0.14506,0.11061,5.89,6.21,5.49,2746.51,1202.14,1544.37,1,1
"DNK","Denmark",1837,77,0.12689,0.11578,0.14135,0.11343,0.13009,0.09723,5.56,5.87,5.18,2453.16,1071.21,1381.95,1,1
"DNK","Denmark",1837,78,0.13673,0.12397,0.15349,0.0999,0.11586,0.08439,5.25,5.53,4.89,2182.53,948.73,1233.8,1,1
"DNK","Denmark",1837,79,0.14763,0.13416,0.16553,0.08711,0.10233,0.07236,4.95,5.2,4.62,1923.43,829.77,1093.66,1,1
"DNK","Denmark",1837,80,0.16032,0.14717,0.17809,0.07514,0.08947,0.0613,4.65,4.87,4.37,1671.86,713.97,957.89,1,1
"DNK","Denmark",1837,81,0.17504,0.16215,0.19281,0.06398,0.0772,0.05128,4.38,4.56,4.12,1430.98,603.19,827.79,1,1
"DNK","Denmark",1837,82,0.1922,0.17896,0.21092,0.05368,0.06562,0.04226,4.12,4.28,3.9,1201.02,498.17,702.85,1,1
"DNK","Denmark",1837,83,0.20907,0.19499,0.23003,0.04427,0.05484,0.0342,3.89,4.03,3.7,987.94,400.53,587.41,1,1
"DNK","Denmark",1837,84,0.22419,0.21149,0.24366,0.03589,0.0451,0.02714,3.68,3.79,3.53,802.04,316.64,485.4,1,1
"DNK","Denmark",1837,85,0.24018,0.22899,0.25784,0.02866,0.03647,0.02125,3.49,3.56,3.37,643.84,246.54,397.3,1,1
"DNK","Denmark",1837,86,0.25706,0.24749,0.27254,0.02251,0.02898,0.01639,3.3,3.36,3.22,511.32,190.34,320.98,1,1
"DNK","Denmark",1837,87,0.27479,0.26696,0.28775,0.01738,0.0226,0.01246,3.13,3.16,3.08,399.37,146.14,253.23,1,0
"DNK","Denmark",1837,88,0.29336,0.28738,0.30346,0.01318,0.01728,0.00933,2.97,2.98,2.94,305.78,112.18,193.6,1,0
"DNK","Denmark",1837,89,0.31273,0.30871,0.31964,0.00981,0.01293,0.00687,2.82,2.82,2.82,228.45,85.29,143.16,1,0
"DNK","Denmark",1837,90,0.33284,0.33088,0.33627,0.00716,0.00948,0.00498,2.67,2.66,2.7,166.45,63.57,102.88,1,0
"DNK","Denmark",1837,91,0.35364,0.35383,0.35331,0.00512,0.00679,0.00354,2.54,2.52,2.59,119.88,46.85,73.03,1,0
"DNK","Denmark",1837,92,0.37506,0.37748,0.37074,0.00358,0.00475,0.00248,2.42,2.39,2.48,85.51,34.16,51.35,1,0
"DNK","Denmark",1837,93,0.397,0.40172,0.3885,0.00245,0.00324,0.0017,2.31,2.27,2.38,61.97,24.38,37.59,1,0
"DNK","Denmark",1837,94,0.41937,0.42645,0.40657,0.00164,0.00216,0.00115,2.2,2.16,2.29,46.9,17.18,29.72,1,0
"DNK","Denmark",1837,95,0.44207,0.45156,0.4249,0.00107,0.0014,0.00076,2.1,2.05,2.2,35.91,12.11,23.8,1,0
"DNK","Denmark",1837,96,0.465,0.47691,0.44343,0.00068,0.00088,0.00049,2.01,1.96,2.12,26.46,7.81,18.65,1,0
"DNK","Denmark",1837,97,0.48804,0.50239,0.46213,0.00042,0.00054,0.00032,1.93,1.87,2.05,18.08,4.78,13.3,1,0
"DNK","Denmark",1837,98,0.51107,0.52785,0.48093,0.00026,0.00032,2e-04,1.85,1.79,1.97,11.83,3.17,8.66,1,0
"DNK","Denmark",1837,99,0.53398,0.55316,0.49978,0.00015,0.00019,0.00012,1.78,1.72,1.91,6.96,1.64,5.32,1,0
"DNK","Denmark",1837,100,0.55666,0.57821,0.51864,9e-05,0.00011,7e-05,1.72,1.66,1.84,3.4,0.67,2.73,1,0
"DNK","Denmark",1837,101,0.57899,0.60286,0.53744,5e-05,6e-05,4e-05,1.66,1.6,1.79,1.82,0.65,1.17,1,0
"DNK","Denmark",1837,102,0.60089,0.627,0.55613,3e-05,3e-05,2e-05,1.61,1.54,1.73,1.19,0.76,0.43,1,0
"DNK","Denmark",1837,103,0.62226,0.65052,0.57467,1e-05,2e-05,1e-05,1.56,1.49,1.68,0.8,0.77,0.03,1,0
"DNK","Denmark",1837,104,0.64301,0.67333,0.593,1e-05,1e-05,1e-05,1.51,1.44,1.63,0.78,0.78,0,1,0
"DNK","Denmark",1837,105,0.66308,0.69535,0.61108,0,0,0,1.47,1.4,1.59,1.11,1.11,0,1,0
"DNK","Denmark",1837,106,0.68241,0.71651,0.62885,0,0,0,1.43,1.37,1.55,0.73,0.73,0,1,0
"DNK","Denmark",1837,107,0.70096,0.73675,0.64629,0,0,0,1.4,1.33,1.51,0.06,0.06,0,1,0
"DNK","Denmark",1837,108,0.71868,0.75605,0.66334,0,0,0,1.37,1.3,1.48,0,0,0,1,0
"DNK","Denmark",1837,109,0.73556,0.77436,0.67998,0,0,0,1.35,1.28,1.45,0,0,0,1,0
"DNK","Denmark",1838,0,0.18421,0.16775,0.20017,1,1,1,43.14,44.41,41.91,35097.07,17788.68,17308.39,1,1
"DNK","Denmark",1838,1,0.03918,0.03867,0.03969,0.83667,0.84956,0.82445,50.5,51.21,49.77,32735.13,16449.44,16285.69,1,1
"DNK","Denmark",1838,2,0.02733,0.0266,0.02806,0.80452,0.81733,0.79237,51.5,52.21,50.76,31512.55,15806.63,15705.92,1,1
"DNK","Denmark",1838,3,0.0174,0.01796,0.01685,0.78283,0.79588,0.77044,51.92,52.61,51.2,29755.44,14975.97,14779.47,1,1
"DNK","Denmark",1838,4,0.0112,0.0124,0.01002,0.76932,0.78171,0.75757,51.82,52.55,51.06,27969.21,14082.72,13886.49,1,1
"DNK","Denmark",1838,5,0.00892,0.00964,0.0082,0.76075,0.77208,0.75001,51.4,52.2,50.57,26149.24,13174.27,12974.97,1,1
"DNK","Denmark",1838,6,0.00756,0.00769,0.00744,0.754,0.76467,0.74389,50.85,51.7,49.98,25423.17,12813.01,12610.16,1,1
"DNK","Denmark",1838,7,0.00635,0.00608,0.00661,0.74832,0.75881,0.73837,50.24,51.1,49.35,25506.57,12855.73,12650.84,1,1
"DNK","Denmark",1838,8,0.00553,0.00512,0.00593,0.74358,0.75421,0.73351,49.55,50.41,48.67,25534.63,12880.86,12653.77,1,1
"DNK","Denmark",1838,9,0.0052,0.00491,0.0055,0.73948,0.75035,0.72917,48.82,49.66,47.96,25686.01,12953.19,12732.82,1,1
"DNK","Denmark",1838,10,0.00522,0.00522,0.00522,0.73564,0.74668,0.72517,48.08,48.9,47.22,26329.3,13278.97,13050.33,1,1
"DNK","Denmark",1838,11,0.00522,0.0055,0.00495,0.73181,0.74279,0.7214,47.33,48.16,46.46,26887.49,13567.28,13320.21,1,0
"DNK","Denmark",1838,12,0.00518,0.00566,0.00471,0.728,0.73872,0.71784,46.57,47.42,45.69,27202.88,13722.9,13479.98,1,0
"DNK","Denmark",1838,13,0.00508,0.00566,0.00451,0.72424,0.73455,0.71447,45.81,46.69,44.91,27630.6,13801.04,13829.56,1,0
"DNK","Denmark",1838,14,0.00498,0.00561,0.00435,0.72057,0.7304,0.71126,45.04,45.95,44.11,27315.99,13658.81,13657.18,1,0
"DNK","Denmark",1838,15,0.00491,0.00556,0.00425,0.71699,0.72632,0.70817,44.26,45.2,43.3,26915.85,13473.17,13442.68,1,0
"DNK","Denmark",1838,16,0.00493,0.00557,0.0043,0.71348,0.72229,0.70517,43.48,44.45,42.48,26418.48,13235.63,13182.85,1,0
"DNK","Denmark",1838,17,0.00509,0.00567,0.00451,0.70997,0.71828,0.70214,42.69,43.7,41.66,25848.89,12946.94,12901.95,1,0
"DNK","Denmark",1838,18,0.00535,0.00579,0.00491,0.70637,0.71422,0.69898,41.91,42.94,40.85,25543.39,12685.8,12857.59,1,1
"DNK","Denmark",1838,19,0.00572,0.00597,0.00547,0.7026,0.7101,0.69556,41.13,42.19,40.04,25067.92,12445.76,12622.16,1,1
"DNK","Denmark",1838,20,0.00621,0.00626,0.00616,0.69859,0.70587,0.69177,40.36,41.44,39.26,24539.98,12173.31,12366.67,1,0
"DNK","Denmark",1838,21,0.00666,0.00655,0.00678,0.69427,0.70146,0.68752,39.61,40.7,38.5,23643.58,11714.34,11929.24,1,0
"DNK","Denmark",1838,22,0.00711,0.00688,0.00735,0.68966,0.69689,0.68288,38.87,39.96,37.76,22231.79,11000.1,11231.69,1,0
"DNK","Denmark",1838,23,0.00754,0.00726,0.00783,0.68477,0.69211,0.67788,38.14,39.23,37.03,20653.5,10226.47,10427.03,1,0
"DNK","Denmark",1838,24,0.00773,0.00747,0.008,0.67963,0.68711,0.67259,37.43,38.52,36.32,19831.58,9804.39,10027.19,1,0
"DNK","Denmark",1838,25,0.00758,0.00741,0.00776,0.67439,0.68199,0.66723,36.72,37.8,35.61,19399.93,9580.7,9819.23,1,0
"DNK","Denmark",1838,26,0.00744,0.00736,0.00753,0.6693,0.67696,0.66207,35.99,37.08,34.88,19142.67,9448.25,9694.42,1,0
"DNK","Denmark",1838,27,0.00748,0.00748,0.00749,0.66434,0.672,0.65711,35.26,36.35,34.14,18855.79,9307.95,9547.84,1,0
"DNK","Denmark",1838,28,0.00789,0.00794,0.00783,0.65938,0.66699,0.6522,34.52,35.62,33.39,17893.3,8857.81,9035.49,1,1
"DNK","Denmark",1838,29,0.0085,0.0086,0.0084,0.6542,0.66171,0.64711,33.79,34.9,32.65,17773.62,8802.63,8970.99,1,0
"DNK","Denmark",1838,30,0.00907,0.00917,0.00897,0.64867,0.65605,0.6417,33.07,34.19,31.92,17779.42,8811.34,8968.08,1,0
"DNK","Denmark",1838,31,0.00957,0.00965,0.00949,0.64281,0.65006,0.63597,32.37,33.51,31.21,17789.9,8823.4,8966.5,1,0
"DNK","Denmark",1838,32,0.00997,0.01002,0.00993,0.63669,0.64382,0.62997,31.67,32.83,30.5,17778.48,8832.64,8945.84,1,0
"DNK","Denmark",1838,33,0.01015,0.01017,0.01012,0.63037,0.6374,0.62374,30.99,32.15,29.8,18260.21,9153.7,9106.51,1,0
"DNK","Denmark",1838,34,0.01032,0.0103,0.01035,0.624,0.63095,0.61746,30.3,31.47,29.1,17882.85,8973.82,8909.03,1,1
"DNK","Denmark",1838,35,0.01068,0.01055,0.01081,0.61759,0.62448,0.6111,29.61,30.79,28.39,17447.45,8764.92,8682.53,1,1
"DNK","Denmark",1838,36,0.01102,0.01079,0.01124,0.61103,0.61792,0.60454,28.92,30.12,27.7,16978.98,8538.79,8440.19,1,0
"DNK","Denmark",1838,37,0.01135,0.01103,0.01168,0.60434,0.61129,0.59778,28.23,29.44,27.01,16380.57,8230.47,8150.1,1,1
"DNK","Denmark",1838,38,0.01181,0.01127,0.01235,0.59751,0.60459,0.59084,27.55,28.76,26.32,15467.84,7608.67,7859.17,1,1
"DNK","Denmark",1838,39,0.01222,0.01149,0.01297,0.5905,0.59781,0.58359,26.87,28.08,25.64,14919.45,7349.34,7570.11,1,1
"DNK","Denmark",1838,40,0.01239,0.01161,0.01318,0.58333,0.59099,0.57607,26.2,27.4,24.97,14554.19,7181.52,7372.67,1,1
"DNK","Denmark",1838,41,0.0126,0.01176,0.01346,0.57615,0.58416,0.56852,25.52,26.71,24.29,14175.99,7008.36,7167.63,1,0
"DNK","Denmark",1838,42,0.01301,0.01204,0.014,0.56894,0.57733,0.56092,24.83,26.02,23.61,13734.59,6789.06,6945.53,1,0
"DNK","Denmark",1838,43,0.01329,0.01203,0.01461,0.56158,0.57043,0.55312,24.15,25.33,22.94,13976.16,6754.14,7222.02,1,0
"DNK","Denmark",1838,44,0.01374,0.01215,0.01544,0.55417,0.56361,0.5451,23.47,24.63,22.27,13507.54,6540.09,6967.45,1,0
"DNK","Denmark",1838,45,0.0147,0.01284,0.01669,0.54661,0.5568,0.53674,22.79,23.93,21.61,13023.66,6314.81,6708.85,1,1
"DNK","Denmark",1838,46,0.01572,0.01362,0.01796,0.53863,0.5497,0.52786,22.12,23.23,20.96,12461.68,6047.73,6413.95,1,1
"DNK","Denmark",1838,47,0.01684,0.01453,0.0193,0.53023,0.54226,0.51846,21.46,22.54,20.33,11786.32,5717.56,6068.76,1,0
"DNK","Denmark",1838,48,0.01821,0.01564,0.02096,0.52137,0.53444,0.50855,20.82,21.86,19.72,10905.62,5239.09,5666.53,1,0
"DNK","Denmark",1838,49,0.01935,0.01663,0.0223,0.51196,0.52614,0.49801,20.19,21.2,19.13,10532.17,5055.48,5476.69,1,0
"DNK","Denmark",1838,50,0.01994,0.01728,0.02283,0.50215,0.51747,0.48702,19.57,20.55,18.55,10258.95,4919.02,5339.93,1,0
"DNK","Denmark",1838,51,0.02053,0.0179,0.0234,0.49224,0.5086,0.47603,18.96,19.9,17.96,10057.07,4817.3,5239.77,1,0
"DNK","Denmark",1838,52,0.02118,0.01852,0.02408,0.48224,0.49958,0.46502,18.34,19.25,17.38,9958.02,4763.65,5194.37,1,0
"DNK","Denmark",1838,53,0.02174,0.01897,0.02478,0.47213,0.49041,0.45396,17.72,18.6,16.79,10045.74,4782.54,5263.2,1,1
"DNK","Denmark",1838,54,0.02259,0.01963,0.02585,0.46198,0.48119,0.44285,17.1,17.94,16.2,9880.18,4703.65,5176.53,1,0
"DNK","Denmark",1838,55,0.02396,0.02075,0.02751,0.45166,0.47184,0.43154,16.48,17.29,15.61,9698.46,4618.03,5080.43,1,0
"DNK","Denmark",1838,56,0.02557,0.0221,0.02939,0.44096,0.46215,0.41983,15.87,16.64,15.03,9501.37,4525.55,4975.82,1,0
"DNK","Denmark",1838,57,0.02738,0.02367,0.03147,0.42983,0.45205,0.40767,15.27,16,14.46,9301.2,4426.87,4874.33,1,0
"DNK","Denmark",1838,58,0.02943,0.02541,0.03392,0.41822,0.44147,0.39504,14.68,15.37,13.91,9076.2,4279.51,4796.69,1,0
"DNK","Denmark",1838,59,0.03179,0.02744,0.03668,0.40609,0.43039,0.38186,14.1,14.76,13.37,8834.88,4163.65,4671.23,1,0
"DNK","Denmark",1838,60,0.03441,0.02987,0.03954,0.39339,0.41874,0.36811,13.54,14.15,12.85,8550.16,4025.07,4525.09,1,1
"DNK","Denmark",1838,61,0.03714,0.03242,0.04248,0.38008,0.40642,0.35383,12.99,13.57,12.35,8163.59,3837.26,4326.33,1,1
"DNK","Denmark",1838,62,0.04026,0.03535,0.04583,0.36622,0.39346,0.33912,12.47,13,11.87,7606.54,3565.42,4041.12,1,1
"DNK","Denmark",1838,63,0.04346,0.03822,0.04952,0.35177,0.37979,0.32392,11.96,12.45,11.4,7133.05,3294.95,3838.1,1,1
"DNK","Denmark",1838,64,0.04615,0.04069,0.05257,0.33681,0.36555,0.30827,11.47,11.91,10.95,6684.36,3078.15,3606.21,1,1
"DNK","Denmark",1838,65,0.04851,0.04318,0.0548,0.32161,0.35097,0.29248,10.99,11.39,10.52,6276.49,2880.18,3396.31,1,1
"DNK","Denmark",1838,66,0.05122,0.04616,0.05725,0.30638,0.33613,0.27688,10.51,10.87,10.08,5909.91,2701.25,3208.66,1,0
"DNK","Denmark",1838,67,0.05434,0.04966,0.05996,0.29108,0.32097,0.26147,10.03,10.36,9.65,5623.21,2558.5,3064.71,1,0
"DNK","Denmark",1838,68,0.05801,0.05386,0.06302,0.27568,0.30542,0.24625,9.57,9.86,9.21,5348.74,2426.13,2922.61,1,1
"DNK","Denmark",1838,69,0.06262,0.05911,0.06689,0.26014,0.2894,0.2312,9.11,9.38,8.78,5089.59,2295.59,2794,1,1
"DNK","Denmark",1838,70,0.06823,0.06532,0.07181,0.24434,0.27278,0.21624,8.66,8.92,8.35,4806.61,2154.95,2651.66,1,1
"DNK","Denmark",1838,71,0.07416,0.07165,0.07729,0.22822,0.25553,0.20125,8.24,8.49,7.94,4485.48,1998.95,2486.53,1,1
"DNK","Denmark",1838,72,0.08041,0.07801,0.0834,0.2119,0.23785,0.18627,7.84,8.08,7.54,4120.87,1827.84,2293.03,1,1
"DNK","Denmark",1838,73,0.08754,0.08532,0.09031,0.19552,0.21999,0.17136,7.45,7.7,7.15,3691.41,1647.72,2043.69,1,1
"DNK","Denmark",1838,74,0.09468,0.09229,0.09765,0.17912,0.20199,0.15655,7.09,7.34,6.78,3326.1,1476.65,1849.45,1,1
"DNK","Denmark",1838,75,0.10067,0.09725,0.10498,0.16293,0.18417,0.14198,6.74,7,6.42,2983.7,1317.8,1665.9,1,1
"DNK","Denmark",1838,76,0.10568,0.10076,0.11202,0.14731,0.16709,0.12781,6.41,6.66,6.08,2743.78,1191.71,1552.07,1,1
"DNK","Denmark",1838,77,0.1116,0.10518,0.12006,0.13253,0.15106,0.11426,6.06,6.32,5.74,2430.29,1050.17,1380.12,1,1
"DNK","Denmark",1838,78,0.1206,0.11314,0.13051,0.11852,0.13597,0.10132,5.72,5.96,5.41,2150.14,924.4,1225.74,1,1
"DNK","Denmark",1838,79,0.13096,0.12257,0.14224,0.10504,0.12141,0.0889,5.39,5.62,5.09,1893.54,809.02,1084.52,1,1
"DNK","Denmark",1838,80,0.14333,0.13405,0.156,0.09213,0.10739,0.0771,5.08,5.29,4.8,1649.34,698.9,950.44,1,1
"DNK","Denmark",1838,81,0.15728,0.14727,0.17115,0.07981,0.0939,0.06594,4.79,4.97,4.52,1414.18,593.32,820.86,1,1
"DNK","Denmark",1838,82,0.17311,0.16352,0.187,0.06817,0.08102,0.05554,4.52,4.68,4.27,1191.4,493.16,698.24,1,1
"DNK","Denmark",1838,83,0.18591,0.17628,0.20037,0.05731,0.06877,0.04605,4.28,4.43,4.05,981.44,399.12,582.32,1,1
"DNK","Denmark",1838,84,0.19947,0.18982,0.21445,0.04756,0.05763,0.03766,4.05,4.19,3.84,790.27,312.84,477.43,1,1
"DNK","Denmark",1838,85,0.2138,0.20413,0.22923,0.03893,0.04764,0.03037,3.84,3.96,3.65,627.1,240.18,386.92,1,1
"DNK","Denmark",1838,86,0.2289,0.21923,0.24471,0.03141,0.03881,0.02412,3.64,3.75,3.46,493.76,182.03,311.73,1,1
"DNK","Denmark",1838,87,0.24477,0.23512,0.26089,0.02496,0.03115,0.01886,3.45,3.55,3.29,384.23,136.74,247.49,1,0
"DNK","Denmark",1838,88,0.2614,0.25178,0.27774,0.01952,0.02459,0.01451,3.27,3.36,3.13,294.06,102.77,191.29,1,0
"DNK","Denmark",1838,89,0.27878,0.26922,0.29524,0.01501,0.01909,0.01097,3.11,3.19,2.97,221.04,78.38,142.66,1,0
"DNK","Denmark",1838,90,0.29688,0.28739,0.31337,0.01133,0.01456,0.00815,2.95,3.02,2.83,162.47,60.14,102.33,1,0
"DNK","Denmark",1838,91,0.31567,0.30628,0.33209,0.0084,0.0109,0.00594,2.8,2.87,2.7,117.96,46.27,71.69,1,0
"DNK","Denmark",1838,92,0.33511,0.32585,0.35135,0.00611,0.00801,0.00425,2.67,2.73,2.57,85.19,35.55,49.64,1,0
"DNK","Denmark",1838,93,0.35515,0.34604,0.37111,0.00436,0.00576,0.00298,2.54,2.59,2.46,61.26,27.14,34.12,1,0
"DNK","Denmark",1838,94,0.37574,0.3668,0.39131,0.00304,0.00406,0.00205,2.42,2.47,2.35,44.86,19.94,24.92,1,0
"DNK","Denmark",1838,95,0.39681,0.38806,0.41189,0.00208,0.0028,0.00138,2.31,2.36,2.25,33.73,13.72,20.01,1,0
"DNK","Denmark",1838,96,0.41828,0.40976,0.43278,0.00139,0.00189,0.00091,2.21,2.25,2.15,25.22,8.92,16.3,1,0
"DNK","Denmark",1838,97,0.44009,0.43182,0.45392,0.00091,0.00125,0.00058,2.12,2.15,2.06,17.75,4.87,12.88,1,0
"DNK","Denmark",1838,98,0.46214,0.45416,0.47522,0.00058,0.00081,0.00037,2.03,2.06,1.98,11.27,2.26,9.01,1,0
"DNK","Denmark",1838,99,0.48434,0.47667,0.49661,0.00036,0.00051,0.00023,1.95,1.97,1.91,6.85,1.24,5.61,1,0
"DNK","Denmark",1838,100,0.50662,0.49929,0.51802,0.00022,0.00031,0.00014,1.87,1.89,1.84,4.07,0.84,3.23,1,0
"DNK","Denmark",1838,101,0.52887,0.5219,0.53936,0.00013,0.00019,8e-05,1.8,1.82,1.77,2.14,0.67,1.47,1,0
"DNK","Denmark",1838,102,0.55101,0.54443,0.56055,8e-05,0.00011,5e-05,1.74,1.75,1.71,1.16,0.65,0.51,1,0
"DNK","Denmark",1838,103,0.57294,0.56678,0.58153,4e-05,6e-05,3e-05,1.68,1.69,1.66,0.95,0.76,0.19,1,0
"DNK","Denmark",1838,104,0.59457,0.58886,0.60222,2e-05,4e-05,1e-05,1.62,1.64,1.61,0.77,0.77,0,1,0
"DNK","Denmark",1838,105,0.61584,0.61058,0.62254,1e-05,2e-05,1e-05,1.57,1.58,1.56,0.78,0.78,0,1,0
"DNK","Denmark",1838,106,0.63666,0.63188,0.64245,1e-05,1e-05,0,1.53,1.54,1.52,1.11,1.11,0,1,0
"DNK","Denmark",1838,107,0.65696,0.65267,0.66188,0,1e-05,0,1.49,1.49,1.48,0.73,0.73,0,1,0
"DNK","Denmark",1838,108,0.67668,0.6729,0.68077,0,0,0,1.45,1.46,1.44,0.06,0.06,0,1,0
"DNK","Denmark",1838,109,0.69577,0.6925,0.69909,0,0,0,1.42,1.43,1.41,0,0,0,1,0
"DNK","Denmark",1839,0,0.20127,0.18234,0.21953,1,1,1,41.91,42.71,41.12,35204.75,17886.92,17317.83,1,0
"DNK","Denmark",1839,1,0.04861,0.04839,0.04882,0.8234,0.83793,0.80974,49.83,49.91,49.71,32084.4,16140.14,15944.26,1,0
"DNK","Denmark",1839,2,0.03399,0.03336,0.0346,0.78433,0.79834,0.77115,51.29,51.36,51.17,31766.19,15953.31,15812.88,1,0
"DNK","Denmark",1839,3,0.02018,0.02098,0.01939,0.75812,0.77214,0.74492,52.05,52.08,51.96,30813.66,15454.6,15359.06,1,0
"DNK","Denmark",1839,4,0.01214,0.01365,0.01064,0.74297,0.75611,0.73062,52.1,52.18,51.97,29332.68,14776.27,14556.41,1,0
"DNK","Denmark",1839,5,0.0099,0.0109,0.00891,0.73401,0.74586,0.72289,51.73,51.89,51.52,27691.22,13955.64,13735.58,1,0
"DNK","Denmark",1839,6,0.00902,0.00937,0.00868,0.72678,0.73777,0.71647,51.24,51.45,50.97,25931.93,13070.5,12861.43,1,1
"DNK","Denmark",1839,7,0.00814,0.00803,0.00825,0.72026,0.73089,0.71028,50.7,50.93,50.41,25245.37,12722.61,12522.76,1,1
"DNK","Denmark",1839,8,0.00718,0.00687,0.00748,0.71442,0.72505,0.70445,50.11,50.34,49.83,25355.6,12775.44,12580.16,1,1
"DNK","Denmark",1839,9,0.00638,0.00617,0.00659,0.7093,0.72008,0.6992,49.46,49.68,49.2,25397.81,12807.43,12590.38,1,1
"DNK","Denmark",1839,10,0.00582,0.00593,0.00572,0.70479,0.71565,0.69461,48.78,48.99,48.52,25553.72,12884.45,12669.27,1,0
"DNK","Denmark",1839,11,0.00536,0.00574,0.00497,0.7007,0.71142,0.69065,48.06,48.27,47.79,26192.42,13211.71,12980.71,1,0
"DNK","Denmark",1839,12,0.00499,0.00555,0.00443,0.69696,0.70734,0.68722,47.31,47.55,47.03,26748.45,13502.12,13246.33,1,0
"DNK","Denmark",1839,13,0.00478,0.00543,0.00414,0.69349,0.70343,0.68418,46.55,46.81,46.24,27063.56,13659.91,13403.65,1,0
"DNK","Denmark",1839,14,0.0047,0.00533,0.00409,0.69018,0.69962,0.68136,45.77,46.06,45.43,27492.89,13740.3,13752.59,1,0
"DNK","Denmark",1839,15,0.00479,0.00532,0.00427,0.68695,0.6959,0.67857,44.98,45.31,44.61,27181.85,13600.74,13581.11,1,0
"DNK","Denmark",1839,16,0.00503,0.00547,0.0046,0.68366,0.69221,0.67569,44.2,44.55,43.8,26783.84,13415.76,13368.08,1,0
"DNK","Denmark",1839,17,0.00536,0.00568,0.00504,0.68023,0.68844,0.67259,43.42,43.79,43,26286.58,13177.57,13109.01,1,1
"DNK","Denmark",1839,18,0.00579,0.00597,0.00561,0.67659,0.68454,0.66921,42.65,43.03,42.21,25714.13,12886.17,12827.96,1,1
"DNK","Denmark",1839,19,0.00628,0.00626,0.0063,0.67269,0.68046,0.66546,41.89,42.29,41.45,25402.82,12620.29,12782.53,1,1
"DNK","Denmark",1839,20,0.0068,0.00657,0.00704,0.66848,0.67622,0.66128,41.15,41.55,40.71,24916.98,12372.26,12544.72,1,1
"DNK","Denmark",1839,21,0.00721,0.00687,0.00756,0.66395,0.67179,0.65665,40.43,40.82,39.99,24383.24,12095.16,12288.08,1,1
"DNK","Denmark",1839,22,0.00748,0.00712,0.00786,0.65918,0.66719,0.6517,39.72,40.1,39.29,23482.37,11632.43,11849.94,1,1
"DNK","Denmark",1839,23,0.00769,0.0074,0.00799,0.65426,0.66246,0.6466,39.01,39.38,38.6,22069.97,10917.13,11152.84,1,1
"DNK","Denmark",1839,24,0.0078,0.00772,0.00788,0.64925,0.65757,0.64146,38.31,38.67,37.9,20494.95,10145.16,10349.79,1,1
"DNK","Denmark",1839,25,0.00763,0.00788,0.00737,0.6442,0.65252,0.63642,37.61,37.97,37.2,19679.09,9726.71,9952.38,1,1
"DNK","Denmark",1839,26,0.00735,0.00791,0.00678,0.63931,0.6474,0.63175,36.89,37.26,36.47,19254.42,9507.6,9746.82,1,1
"DNK","Denmark",1839,27,0.00719,0.00799,0.00637,0.63463,0.64229,0.62748,36.16,36.55,35.71,19000.39,9377.58,9622.81,1,1
"DNK","Denmark",1839,28,0.00723,0.00821,0.00622,0.63008,0.63718,0.6235,35.42,35.84,34.94,18712.8,9237.51,9475.29,1,1
"DNK","Denmark",1839,29,0.00765,0.00877,0.0065,0.62554,0.63197,0.61963,34.67,35.14,34.15,17745.67,8785.41,8960.26,1,0
"DNK","Denmark",1839,30,0.00827,0.00947,0.00706,0.62077,0.62645,0.61561,33.93,34.44,33.37,17618.24,8726.72,8891.52,1,0
"DNK","Denmark",1839,31,0.0087,0.00987,0.00751,0.61566,0.62054,0.61128,33.21,33.76,32.61,17614.48,8730.37,8884.11,1,0
"DNK","Denmark",1839,32,0.00906,0.01016,0.00794,0.61033,0.61445,0.60671,32.5,33.09,31.85,17616.98,8738.15,8878.83,1,0
"DNK","Denmark",1839,33,0.00938,0.01037,0.00839,0.60482,0.60824,0.60191,31.79,32.43,31.1,17599.28,8743.73,8855.55,1,0
"DNK","Denmark",1839,34,0.00954,0.01039,0.00869,0.59917,0.60197,0.59689,31.08,31.76,30.36,18076.45,9061.76,9014.69,1,0
"DNK","Denmark",1839,35,0.00975,0.01043,0.00907,0.59348,0.59574,0.59172,30.38,31.09,29.62,17697.39,8880.41,8816.98,1,0
"DNK","Denmark",1839,36,0.01013,0.01063,0.00963,0.58773,0.58956,0.58638,29.67,30.41,28.88,17259.32,8668.9,8590.42,1,0
"DNK","Denmark",1839,37,0.01046,0.01079,0.01013,0.5818,0.58333,0.58076,28.97,29.73,28.16,16790.54,8441.78,8348.76,1,0
"DNK","Denmark",1839,38,0.01075,0.01091,0.01059,0.57575,0.57707,0.5749,28.26,29.04,27.44,16192.92,8133.19,8059.73,1,0
"DNK","Denmark",1839,39,0.01111,0.01099,0.01123,0.56959,0.5708,0.56885,27.56,28.36,26.72,15282.11,7511.87,7770.24,1,0
