"code","name","year","age","mx","mx_f","mx_m","lx","lx_f","lx_m","ex","ex_f","ex_m","Total","Male","Female","best_practice","best_practice_alt"
"FRA","France",1818,84,0.20377,0.20614,0.20123,0.04056,0.04135,0.03976,4.54,4.48,4.6,17424.15,8417.15,9007,0,1
"FRA","France",1818,85,0.20677,0.20881,0.20459,0.03306,0.03362,0.03249,4.45,4.4,4.51,13964.1,6749.69,7214.41,0,1
"FRA","France",1818,86,0.20683,0.20794,0.20564,0.02686,0.02727,0.02646,4.36,4.31,4.43,11106.91,5358.94,5747.97,0,1
"FRA","France",1818,87,0.20593,0.20588,0.20599,0.02183,0.02213,0.02153,4.25,4.19,4.33,8798,4229.73,4568.27,0,1
"FRA","France",1818,88,0.20565,0.20482,0.20656,0.01775,0.018,0.01751,4.12,4.03,4.21,6929.41,3318.38,3611.03,0,1
"FRA","France",1818,89,0.21019,0.20989,0.21051,0.01444,0.01466,0.01423,3.95,3.84,4.06,5421.58,2590,2831.58,0,1
"FRA","France",1818,90,0.22363,0.22607,0.22097,0.01169,0.01187,0.01152,3.75,3.62,3.9,4227.34,2019.21,2208.13,0,1
"FRA","France",1818,91,0.23866,0.2455,0.23125,0.00934,0.00946,0.00923,3.57,3.42,3.75,3291.57,1576.62,1714.95,0,1
"FRA","France",1818,92,0.25294,0.26569,0.23933,0.00735,0.00739,0.00731,3.41,3.24,3.6,2542.57,1227.21,1315.36,0,1
"FRA","France",1818,93,0.26733,0.28742,0.24644,0.0057,0.00566,0.00575,3.25,3.08,3.44,1945.28,950.38,994.9,0,1
"FRA","France",1818,94,0.28511,0.31175,0.25813,0.00436,0.00424,0.00449,3.1,2.94,3.27,1453.5,715.28,738.22,0,1
"FRA","France",1818,95,0.30897,0.32133,0.29653,0.00327,0.00309,0.00346,2.96,2.85,3.09,1054.61,526.29,528.32,0,1
"FRA","France",1818,96,0.32146,0.3351,0.30792,0.00239,0.00224,0.00257,2.86,2.74,2.99,740.87,377.51,363.36,0,1
"FRA","France",1818,97,0.33419,0.34915,0.31955,0.00173,0.0016,0.00188,2.77,2.65,2.89,498.81,255.41,243.4,0,1
"FRA","France",1818,98,0.34713,0.36347,0.33141,0.00124,0.00112,0.00136,2.68,2.56,2.8,324.97,164.9,160.07,0,1
"FRA","France",1818,99,0.36028,0.37803,0.34349,0.00087,0.00078,0.00098,2.59,2.47,2.71,211.73,108.26,103.47,0,1
"FRA","France",1818,100,0.37362,0.39282,0.35577,6e-04,0.00053,0.00069,2.51,2.39,2.63,127.04,64.68,62.36,0,1
"FRA","France",1818,101,0.38711,0.40781,0.36825,0.00041,0.00036,0.00048,2.43,2.31,2.55,90.89,48.03,42.86,0,1
"FRA","France",1818,102,0.40074,0.42297,0.3809,0.00028,0.00024,0.00033,2.36,2.23,2.47,60.2,32.13,28.07,0,1
"FRA","France",1818,103,0.41449,0.43828,0.39372,0.00019,0.00015,0.00023,2.29,2.17,2.4,40.53,21.95,18.58,0,1
"FRA","France",1818,104,0.42833,0.4537,0.40669,0.00012,1e-04,0.00015,2.22,2.1,2.34,26.17,14.41,11.76,0,1
"FRA","France",1818,105,0.44225,0.46922,0.41979,8e-05,6e-05,1e-04,2.16,2.04,2.27,17.49,9.69,7.8,0,1
"FRA","France",1818,106,0.4562,0.48479,0.433,5e-05,4e-05,7e-05,2.11,1.98,2.21,11.54,6.61,4.93,0,1
"FRA","France",1818,107,0.47019,0.5004,0.44631,3e-05,2e-05,4e-05,2.05,1.93,2.16,7.12,4.28,2.84,0,1
"FRA","France",1818,108,0.48416,0.516,0.4597,2e-05,1e-05,3e-05,2.01,1.89,2.11,4.22,2.54,1.68,0,1
"FRA","France",1818,109,0.49812,0.53158,0.47314,1e-05,1e-05,2e-05,1.97,1.85,2.08,2.67,1.57,1.1,0,1
"FRA","France",1819,12,0.00565,0.00591,0.0054,0.63449,0.64588,0.62383,45.58,45.5,45.67,578411.74,296027.69,282384.05,0,1
"FRA","France",1819,13,0.00532,0.00559,0.00505,0.63091,0.64207,0.62047,44.83,44.76,44.91,573669.48,287652.39,286017.09,0,1
"FRA","France",1819,14,0.00543,0.00572,0.00513,0.62756,0.63849,0.61734,44.07,44.01,44.14,568956.34,285304.73,283651.61,0,1
"FRA","France",1819,15,0.00599,0.00635,0.00563,0.62417,0.63485,0.61418,43.31,43.26,43.36,563894.48,282854.72,281039.76,0,1
"FRA","France",1819,33,0.01018,0.01061,0.00968,0.52948,0.53762,0.52209,31.39,31.4,31.38,415689.44,197307.67,218381.77,0,1
"FRA","France",1819,34,0.01047,0.01113,0.00974,0.52411,0.53195,0.51706,30.71,30.73,30.68,413165.26,196149,217016.26,0,1
"FRA","France",1819,35,0.01055,0.01117,0.00985,0.51866,0.52606,0.51205,30.02,30.06,29.98,410232.14,194811.77,215420.37,0,1
"FRA","France",1819,36,0.01071,0.0113,0.01006,0.51321,0.52021,0.50703,29.34,29.4,29.27,405542.04,192635.77,212906.27,0,1
"FRA","France",1819,37,0.011,0.01156,0.01039,0.50775,0.51437,0.50196,28.65,28.73,28.56,399321.12,189739.1,209582.02,0,1
"FRA","France",1819,38,0.01138,0.01191,0.01079,0.50219,0.50845,0.49677,27.96,28.05,27.85,394731.21,188398.84,206332.37,0,1
"FRA","France",1819,39,0.01183,0.01234,0.01127,0.49651,0.50243,0.49144,27.27,27.38,27.15,387537.64,185005.3,202532.34,0,1
"FRA","France",1819,40,0.01245,0.01291,0.01194,0.49067,0.49627,0.48593,26.59,26.72,26.45,378219.39,180582.63,197636.76,0,1
"FRA","France",1819,41,0.01307,0.01349,0.01261,0.4846,0.4899,0.48016,25.92,26.06,25.76,366974.02,175207.08,191766.94,0,1
"FRA","France",1819,42,0.01367,0.01405,0.01325,0.4783,0.48334,0.47414,25.25,25.41,25.08,353314.7,168657.49,184657.21,0,1
"FRA","France",1819,43,0.01393,0.01401,0.01385,0.47181,0.47659,0.4679,24.59,24.76,24.41,353788.23,161618.13,192170.1,0,1
"FRA","France",1819,44,0.01406,0.01385,0.01432,0.46528,0.46996,0.46146,23.93,24.1,23.75,339780.76,155159.98,184620.78,0,1
"FRA","France",1819,45,0.01434,0.0141,0.01463,0.45878,0.4635,0.4549,23.26,23.43,23.08,329249.3,150314.55,178934.75,0,1
"FRA","France",1819,46,0.01471,0.01443,0.01504,0.45225,0.45701,0.4483,22.59,22.75,22.41,321955.8,146975.93,174979.87,0,1
"FRA","France",1819,47,0.01531,0.01498,0.01571,0.44565,0.45046,0.4416,21.92,22.08,21.75,315436.94,144022.81,171414.13,0,1
"FRA","France",1819,48,0.01636,0.01598,0.0168,0.43887,0.44376,0.43472,21.25,21.4,21.08,305051.48,140357.02,164694.46,0,1
"FRA","France",1819,50,0.01879,0.01823,0.01945,0.42422,0.4293,0.4198,19.95,20.09,19.79,304302.63,140166.74,164135.89,0,1
"FRA","France",1819,51,0.01986,0.01916,0.02068,0.41632,0.42154,0.41172,19.32,19.45,19.17,302141.84,139248.6,162893.24,0,1
"FRA","France",1819,52,0.02068,0.01982,0.02168,0.40814,0.41354,0.40329,18.7,18.82,18.56,299633.25,138162.56,161470.69,0,1
"FRA","France",1819,53,0.02152,0.02076,0.02238,0.39978,0.40543,0.39464,18.08,18.18,17.96,287850.9,137341.46,150509.44,0,1
"FRA","France",1819,54,0.02218,0.02152,0.02291,0.39127,0.3971,0.38591,17.46,17.56,17.35,282270.62,134718.01,147552.61,0,1
"FRA","France",1819,55,0.02243,0.02153,0.02341,0.38269,0.38864,0.37717,16.84,16.93,16.75,276944.21,132179.66,144764.55,0,1
"FRA","France",1819,56,0.02309,0.02204,0.02424,0.3742,0.38036,0.36844,16.21,16.28,16.13,271455.51,129527.11,141928.4,0,1
"FRA","France",1819,57,0.02446,0.02336,0.02566,0.36566,0.37207,0.35962,15.58,15.64,15.51,264409.87,126088.13,138321.74,0,1
"FRA","France",1819,58,0.02679,0.02596,0.0277,0.35683,0.36348,0.35051,14.95,14.99,14.9,253387.88,122888.67,130499.21,0,1
"FRA","France",1819,59,0.0298,0.02943,0.0302,0.34739,0.35416,0.34093,14.34,14.37,14.31,247426.82,119886.95,127539.87,0,1
"FRA","France",1819,60,0.03325,0.03323,0.03327,0.33719,0.34389,0.33079,13.76,13.79,13.73,240092.23,116237.93,123854.3,0,1
"FRA","France",1819,61,0.03656,0.03683,0.03628,0.32616,0.33265,0.31996,13.21,13.24,13.18,231392.14,111972.95,119419.19,0,1
"FRA","France",1819,62,0.03961,0.04004,0.03915,0.31445,0.32062,0.30856,12.68,12.72,12.65,220328.67,106590.78,113737.89,0,1
"FRA","France",1819,63,0.04234,0.04287,0.04178,0.30224,0.30804,0.29671,12.18,12.22,12.13,209199.36,101510.84,107688.52,0,1
"FRA","France",1819,64,0.04419,0.04465,0.04369,0.28971,0.29511,0.28457,11.68,11.73,11.63,198833.75,96483.53,102350.22,0,1
"FRA","France",1819,65,0.04562,0.04581,0.04542,0.27718,0.28222,0.2724,11.19,11.24,11.13,187742.07,91081.6,96660.47,0,1
"FRA","France",1819,66,0.04765,0.04754,0.04777,0.26482,0.26958,0.2603,10.68,10.75,10.62,175911.01,85299.85,90611.16,0,1
"FRA","France",1819,67,0.05061,0.05022,0.05102,0.25249,0.25706,0.24816,10.18,10.24,10.12,163818.8,79367.45,84451.35,0,1
"FRA","France",1819,68,0.05442,0.05371,0.05517,0.24003,0.24447,0.23581,9.68,9.75,9.62,152679.78,73691.03,78988.75,0,1
"FRA","France",1819,69,0.05939,0.05837,0.06048,0.22731,0.23168,0.22315,9.2,9.26,9.14,140457.24,67727.14,72730.1,0,1
"FRA","France",1819,70,0.06597,0.06478,0.06724,0.2142,0.21854,0.21005,8.73,8.78,8.68,128190.07,61773.38,66416.69,0,1
"FRA","France",1819,71,0.07315,0.07183,0.07457,0.20052,0.20483,0.19639,8.29,8.34,8.24,115930.33,55863.73,60066.6,0,1
"FRA","France",1819,72,0.08021,0.07881,0.08172,0.18637,0.19062,0.18227,7.88,7.92,7.84,105079.06,50666.75,54412.31,0,1
"FRA","France",1819,73,0.08682,0.08559,0.08815,0.172,0.17617,0.16796,7.5,7.53,7.47,94111.48,45634.83,48476.65,0,1
"FRA","France",1819,74,0.09301,0.09205,0.09403,0.15769,0.16171,0.15378,7.14,7.16,7.11,84623.78,41085.84,43537.94,0,1
"FRA","France",1819,75,0.09824,0.09738,0.09915,0.14367,0.14748,0.13997,6.78,6.8,6.77,75546.95,36702.67,38844.28,0,1
"FRA","France",1819,76,0.10452,0.10374,0.10534,0.13022,0.13379,0.12675,6.43,6.45,6.42,66687.16,32385.2,34301.96,0,1
"FRA","France",1819,77,0.11346,0.11271,0.11426,0.11729,0.12059,0.11406,6.09,6.1,6.08,57429.11,27834.78,29594.33,0,1
"FRA","France",1819,78,0.12434,0.12245,0.12639,0.10469,0.10773,0.10173,5.76,5.77,5.75,50344.21,23857.48,26486.73,0,1
"FRA","France",1819,79,0.13585,0.13201,0.14018,0.09244,0.0953,0.08964,5.46,5.45,5.46,43826.6,20694.51,23132.09,0,1
"FRA","France",1819,80,0.1491,0.14884,0.14937,0.08068,0.08349,0.0779,5.18,5.15,5.21,37457.71,18034.63,19423.08,0,1
"FRA","France",1819,81,0.16479,0.16484,0.16474,0.06948,0.07193,0.06707,4.93,4.9,4.97,31624.13,15199.5,16424.63,0,1
"FRA","France",1819,82,0.18093,0.18155,0.18027,0.05891,0.06097,0.05686,4.73,4.69,4.77,26343.82,12665.56,13678.26,0,1
"FRA","France",1819,83,0.19605,0.1976,0.19439,0.04913,0.05083,0.04746,4.57,4.53,4.62,21647.06,10428.33,11218.73,0,1
"FRA","France",1819,84,0.20732,0.21003,0.20443,0.04036,0.04169,0.03905,4.46,4.41,4.51,17579.19,8492.73,9086.46,0,1
"FRA","France",1819,85,0.2115,0.21526,0.20751,0.03278,0.03376,0.03181,4.37,4.33,4.42,14160.06,6857.68,7302.38,0,1
"FRA","France",1819,86,0.21203,0.21645,0.20735,0.02651,0.0272,0.02583,4.29,4.25,4.32,11340.27,5492.46,5847.81,0,1
"FRA","France",1819,87,0.21153,0.21585,0.20695,0.02143,0.02189,0.02098,4.19,4.16,4.21,9020.96,4356.03,4664.93,0,1
"FRA","France",1819,88,0.21127,0.21469,0.20761,0.01733,0.01762,0.01704,4.06,4.05,4.06,7150.47,3436.43,3714.04,0,1
"FRA","France",1819,89,0.21451,0.21644,0.21241,0.01402,0.01421,0.01384,3.9,3.9,3.89,5620.8,2689.95,2930.85,0,1
"FRA","France",1819,90,0.22618,0.22633,0.226,0.0113,0.01143,0.01118,3.71,3.73,3.7,4351.39,2080.84,2270.55,0,1
"FRA","France",1819,91,0.24095,0.23951,0.24252,0.009,0.00911,0.00891,3.53,3.55,3.51,3349.98,1608.06,1741.92,0,1
"FRA","France",1819,92,0.25554,0.25283,0.25847,0.00707,0.00716,0.00698,3.36,3.38,3.34,2570.66,1244.18,1326.48,0,1
"FRA","France",1819,93,0.27069,0.26718,0.27439,0.00547,0.00555,0.00538,3.2,3.22,3.19,1957.28,961.18,996.1,0,1
"FRA","France",1819,94,0.29039,0.28672,0.29413,0.00416,0.00424,0.00409,3.05,3.06,3.04,1474.79,738.49,736.3,0,1
"FRA","France",1819,95,0.31397,0.31435,0.31358,0.00311,0.00318,0.00304,2.91,2.91,2.92,1074.12,544.03,530.09,0,1
"FRA","France",1819,96,0.32692,0.3272,0.32663,0.00226,0.00232,0.00221,2.81,2.81,2.81,757.99,391.11,366.88,0,1
"FRA","France",1819,97,0.34014,0.34032,0.33996,0.00163,0.00166,0.00159,2.72,2.72,2.72,510,270.63,239.37,0,1
"FRA","France",1819,98,0.35361,0.35368,0.35354,0.00115,0.00118,0.00113,2.63,2.63,2.63,321.96,171.98,149.98,0,1
"FRA","France",1819,99,0.36732,0.36728,0.36736,0.00081,0.00083,0.00079,2.54,2.54,2.54,190.42,100.06,90.36,0,1
"FRA","France",1819,100,0.38126,0.3811,0.38141,0.00056,0.00057,0.00055,2.46,2.46,2.46,111.67,59.35,52.32,0,1
"FRA","France",1819,101,0.39539,0.3951,0.39565,0.00038,0.00039,0.00037,2.38,2.38,2.38,66.47,35.01,31.46,0,1
"FRA","France",1819,102,0.40971,0.40929,0.41008,0.00025,0.00026,0.00025,2.31,2.31,2.3,44.26,24.44,19.82,0,1
"FRA","France",1819,103,0.42418,0.42362,0.42466,0.00017,0.00017,0.00016,2.24,2.24,2.23,26.46,14.8,11.66,0,1
"FRA","France",1819,104,0.43878,0.43809,0.43937,0.00011,0.00011,0.00011,2.17,2.17,2.17,16.34,9.32,7.02,0,1
"FRA","France",1819,105,0.45349,0.45266,0.45419,7e-05,7e-05,7e-05,2.11,2.11,2.1,8.99,5.28,3.71,0,1
"FRA","France",1819,106,0.46829,0.46731,0.4691,4e-05,5e-05,4e-05,2.05,2.06,2.05,5.42,3.16,2.26,0,1
"FRA","France",1819,107,0.48315,0.48202,0.48405,3e-05,3e-05,3e-05,2,2,1.99,3.13,1.97,1.16,0,1
"FRA","France",1819,108,0.49805,0.49676,0.49904,2e-05,2e-05,2e-05,1.95,1.96,1.95,1.32,1.01,0.31,0,1
"FRA","France",1819,109,0.51295,0.51151,0.51403,1e-05,1e-05,1e-05,1.92,1.92,1.91,0.26,0.26,0,0,1
"FRA","France",1820,31,0.00939,0.00981,0.00887,0.57336,0.58442,0.56302,32.68,32.63,32.72,419999.71,188718.32,231281.39,0,1
"FRA","France",1820,32,0.00952,0.00989,0.00906,0.568,0.57871,0.55805,31.98,31.95,32.01,421860,189566.51,232293.49,0,1
"FRA","France",1820,33,0.00951,0.00983,0.00912,0.56262,0.57302,0.55302,31.28,31.26,31.3,429922.06,193232.4,236689.66,0,1
"FRA","France",1820,34,0.00969,0.01018,0.00913,0.5573,0.56741,0.548,30.57,30.57,30.58,411537,195364.05,216172.95,0,1
"FRA","France",1820,35,0.01003,0.01071,0.00928,0.55192,0.56167,0.54302,29.87,29.87,29.86,409106.58,194258.2,214848.38,0,1
"FRA","France",1820,36,0.01023,0.01083,0.00956,0.54641,0.55568,0.538,29.16,29.19,29.13,405952.51,192809.5,213143.01,0,1
"FRA","France",1820,37,0.01053,0.01106,0.00994,0.54085,0.54969,0.53288,28.46,28.5,28.41,400764.67,190392.38,210372.29,0,1
"FRA","France",1820,38,0.01096,0.01141,0.01046,0.53518,0.54365,0.52761,27.75,27.81,27.68,394257.3,187354.83,206902.47,0,1
"FRA","France",1820,39,0.01144,0.01183,0.01101,0.52935,0.53748,0.52212,27.05,27.13,26.97,390926.51,186676.85,204249.66,0,1
"FRA","France",1820,40,0.01197,0.01231,0.0116,0.52333,0.53116,0.5164,26.36,26.44,26.26,383152.14,182994.29,200157.85,0,1
"FRA","France",1820,41,0.01253,0.01283,0.01221,0.5171,0.52466,0.51045,25.67,25.77,25.56,373280.53,178279.38,195001.15,0,1
"FRA","France",1820,42,0.01303,0.01333,0.0127,0.51066,0.51797,0.50426,24.99,25.09,24.87,361565.64,172655.51,188910.13,0,1
"FRA","France",1820,43,0.01348,0.01384,0.01309,0.50405,0.51111,0.49789,24.31,24.42,24.18,347280.9,165786.14,181494.76,0,1
"FRA","France",1820,44,0.01355,0.01374,0.01334,0.4973,0.50409,0.49142,23.63,23.76,23.5,347646.43,158764.33,188882.1,0,1
"FRA","France",1820,45,0.01352,0.01358,0.01345,0.49061,0.49721,0.4849,22.95,23.08,22.8,334207.54,152567.27,181640.27,0,1
"FRA","France",1820,46,0.01394,0.01408,0.01379,0.48402,0.4905,0.47843,22.25,22.39,22.11,324441.72,148072.94,176368.78,0,1
"FRA","France",1820,47,0.01461,0.01471,0.01449,0.47732,0.48365,0.47187,21.56,21.7,21.41,317649.07,144970.82,172678.25,0,1
"FRA","France",1820,48,0.01562,0.01559,0.01565,0.47039,0.47658,0.46509,20.87,21.01,20.71,310878.75,141909.51,168969.24,0,1
"FRA","France",1820,49,0.01718,0.01696,0.01744,0.4631,0.46921,0.45787,20.19,20.33,20.03,299959.45,137905.62,162053.83,0,1
"FRA","France",1820,50,0.0189,0.01841,0.01948,0.45521,0.46132,0.44995,19.53,19.67,19.37,299801.07,137914.81,161886.26,0,1
"FRA","France",1820,51,0.02012,0.01933,0.02104,0.44669,0.4529,0.44127,18.89,19.03,18.74,298346.79,137329.58,161017.21,0,1
"FRA","France",1820,52,0.02105,0.02002,0.02226,0.43779,0.44423,0.43208,18.27,18.39,18.13,295838.22,136256.08,159582.14,0,1
"FRA","France",1820,53,0.02166,0.02043,0.0231,0.42867,0.43542,0.42257,17.65,17.75,17.53,293281.82,135146.02,158135.8,0,1
"FRA","France",1820,54,0.02224,0.02114,0.02349,0.41949,0.42662,0.41292,17.02,17.11,16.93,281623.92,134268.04,147355.88,0,1
"FRA","France",1820,55,0.02274,0.02183,0.02375,0.41026,0.41769,0.40333,16.39,16.46,16.32,276060.44,131629.7,144430.74,0,1
"FRA","France",1820,56,0.02346,0.02246,0.02456,0.40103,0.40867,0.39386,15.76,15.81,15.7,270755.83,129081.28,141674.55,0,1
"FRA","France",1820,57,0.02485,0.02382,0.02598,0.39173,0.3996,0.38431,15.12,15.16,15.08,264990.92,126285.14,138705.78,0,1
"FRA","France",1820,58,0.02709,0.02609,0.0282,0.38212,0.39019,0.37445,14.49,14.52,14.46,257217.06,122500.21,134716.85,0,1
"FRA","France",1820,59,0.03045,0.02976,0.0312,0.3719,0.38014,0.36404,13.87,13.89,13.86,246574.74,119515.67,127059.07,0,1
"FRA","France",1820,60,0.03438,0.03414,0.03462,0.36075,0.36899,0.35286,13.29,13.29,13.28,239997.61,116248.67,123748.94,0,1
"FRA","France",1820,61,0.03792,0.03786,0.03799,0.34856,0.35661,0.34085,12.73,12.74,12.73,232014.4,112333.01,119681.39,0,1
"FRA","France",1820,62,0.04113,0.04118,0.04107,0.33559,0.34336,0.32814,12.21,12.21,12.21,222888.67,107894.57,114994.1,0,1
"FRA","France",1820,63,0.04413,0.04424,0.04401,0.32206,0.3295,0.31493,11.7,11.7,11.7,211135.43,102194.15,108941.28,0,1
"FRA","France",1820,64,0.04669,0.04686,0.04651,0.30816,0.31524,0.30137,11.2,11.21,11.2,201102.96,97627.77,103475.19,0,1
"FRA","France",1820,65,0.04842,0.0486,0.04823,0.2941,0.30081,0.28767,10.72,10.72,10.71,190687.07,92558.49,98128.58,0,1
"FRA","France",1820,66,0.05076,0.05092,0.0506,0.28019,0.28653,0.27412,10.22,10.23,10.22,179414.48,87054.63,92359.85,0,1
"FRA","France",1820,67,0.05399,0.0542,0.05377,0.26632,0.27231,0.2606,9.73,9.74,9.72,167388.69,81164.41,86224.28,0,1
"FRA","France",1820,68,0.05821,0.05856,0.05784,0.25232,0.25794,0.24695,9.24,9.25,9.23,155165.8,75159.69,80006.11,0,1
"FRA","France",1820,69,0.06325,0.06373,0.06273,0.23805,0.24326,0.23307,8.77,8.78,8.75,144219.39,69522.36,74697.03,0,1
"FRA","France",1820,70,0.06931,0.06997,0.0686,0.22345,0.22824,0.21889,8.31,8.33,8.28,131831.8,63482.94,68348.86,0,1
"FRA","France",1820,71,0.0764,0.07727,0.07548,0.20848,0.21281,0.20437,7.87,7.89,7.84,119440.4,57481.47,61958.93,0,1
"FRA","France",1820,72,0.08401,0.08487,0.08308,0.19314,0.19698,0.18951,7.45,7.49,7.41,107210.4,51599.19,55611.21,0,1
"FRA","France",1820,73,0.09136,0.09196,0.09073,0.17757,0.18094,0.17439,7.06,7.11,7.01,96923.91,46690.44,50233.47,0,1
"FRA","France",1820,74,0.0982,0.09837,0.09803,0.16206,0.16503,0.15926,6.69,6.74,6.63,86239.17,41811.82,44427.35,0,1
"FRA","France",1820,75,0.10512,0.1045,0.10578,0.14689,0.14956,0.14438,6.33,6.39,6.26,77143.69,37460.98,39682.71,0,1
"FRA","France",1820,76,0.11242,0.11078,0.11416,0.13222,0.13471,0.12987,5.97,6.04,5.91,68420.46,33253.89,35166.57,0,1
"FRA","France",1820,77,0.12169,0.11924,0.12429,0.11814,0.12057,0.11585,5.63,5.69,5.56,59877.43,29092.71,30784.72,0,1
"FRA","France",1820,78,0.13509,0.13209,0.13827,0.10459,0.107,0.10229,5.29,5.35,5.23,50720.61,24593.65,26126.96,0,1
"FRA","France",1820,79,0.15211,0.14698,0.15775,0.09136,0.09374,0.08906,4.98,5.03,4.93,43701.4,20479.93,23221.47,0,1
"FRA","France",1820,80,0.16626,0.16434,0.1683,0.07844,0.08091,0.07604,4.72,4.75,4.69,37972.81,18333.78,19639.03,0,1
"FRA","France",1820,81,0.18444,0.18341,0.18555,0.0664,0.06862,0.06423,4.49,4.51,4.46,32021.46,15414.32,16607.14,0,1
"FRA","France",1820,82,0.20342,0.2031,0.20376,0.05519,0.05709,0.05333,4.3,4.32,4.28,26602.55,12789.35,13813.2,0,1
"FRA","France",1820,83,0.2213,0.22151,0.22107,0.045,0.04657,0.04347,4.16,4.18,4.13,21811.94,10498.41,11313.53,0,1
"FRA","France",1820,84,0.23439,0.23454,0.23423,0.03603,0.03728,0.03481,4.07,4.1,4.03,17679.91,8537,9142.91,0,1
"FRA","France",1820,85,0.23871,0.23756,0.23995,0.02847,0.02945,0.02751,4.02,4.06,3.97,14223.61,6895.81,7327.8,0,1
"FRA","France",1820,86,0.23768,0.23475,0.24079,0.0224,0.0232,0.02162,3.97,4.02,3.92,11442.41,5567.42,5874.99,0,1
"FRA","France",1820,87,0.23422,0.22934,0.23938,0.01764,0.01833,0.01697,3.9,3.95,3.86,9163.08,4460.07,4703.01,0,1
"FRA","France",1820,88,0.23105,0.22436,0.23817,0.01394,0.01456,0.01334,3.81,3.85,3.77,7290.16,3535.66,3754.5,0,1
"FRA","France",1820,89,0.23201,0.22485,0.2397,0.01106,0.01162,0.0105,3.67,3.69,3.65,5771.97,2782.21,2989.76,0,1
"FRA","France",1820,90,0.24215,0.23726,0.24747,0.00876,0.00927,0.00826,3.5,3.5,3.51,4498.31,2155.06,2343.25,0,1
"FRA","France",1820,91,0.25713,0.25616,0.2582,0.00687,0.0073,0.00644,3.33,3.31,3.36,3440.18,1643.82,1796.36,0,1
"FRA","France",1820,92,0.27445,0.27861,0.26993,0.0053,0.00565,0.00497,3.17,3.13,3.21,2608.55,1249.33,1359.22,0,1
"FRA","France",1820,93,0.29209,0.30166,0.28184,0.00402,0.00427,0.00378,3.02,2.98,3.05,1972.59,951.5,1021.09,0,1
"FRA","France",1820,94,0.31258,0.32542,0.29915,0.003,0.00315,0.00285,2.88,2.87,2.89,1476.16,722.3,753.86,0,1
"FRA","France",1820,95,0.33561,0.33224,0.33906,0.00219,0.00227,0.00211,2.76,2.79,2.73,1081.88,539.77,542.11,0,1
"FRA","France",1820,96,0.34825,0.34468,0.35189,0.00156,0.00162,0.0015,2.67,2.7,2.65,760.61,382.64,377.97,0,1
"FRA","France",1820,97,0.36112,0.35733,0.36493,0.0011,0.00114,0.00105,2.59,2.61,2.56,509.92,260.9,249.02,0,1
"FRA","France",1820,98,0.37419,0.37019,0.37817,0.00076,8e-04,0.00073,2.51,2.53,2.48,319.71,168.86,150.85,0,1
"FRA","France",1820,99,0.38745,0.38323,0.39159,0.00052,0.00055,0.00049,2.43,2.45,2.41,181.77,95.91,85.86,0,1
"FRA","France",1820,100,0.40089,0.39644,0.40519,0.00035,0.00037,0.00033,2.36,2.38,2.33,103.13,53.75,49.38,0,1
"FRA","France",1820,101,0.41447,0.40981,0.41892,0.00023,0.00025,0.00022,2.29,2.31,2.26,67.26,36.16,31.1,0,1
"FRA","France",1820,102,0.4282,0.42331,0.43279,0.00015,0.00016,0.00014,2.22,2.25,2.2,38.72,20.69,18.03,0,1
"FRA","France",1820,103,0.44203,0.43693,0.44676,1e-04,0.00011,9e-05,2.16,2.18,2.14,24.59,13.98,10.61,0,1
"FRA","France",1820,104,0.45597,0.45064,0.46082,6e-05,7e-05,6e-05,2.1,2.12,2.08,13.44,7.79,5.65,0,1
"FRA","France",1820,105,0.46997,0.46443,0.47494,4e-05,4e-05,4e-05,2.04,2.07,2.02,7.86,4.69,3.17,0,1
"FRA","France",1820,106,0.48403,0.47827,0.4891,2e-05,3e-05,2e-05,1.99,2.02,1.97,3.57,2.28,1.29,0,1
"FRA","France",1820,107,0.49812,0.49215,0.50327,2e-05,2e-05,1e-05,1.95,1.97,1.93,2,1.24,0.76,0,1
"FRA","France",1820,108,0.51222,0.50604,0.51744,1e-05,1e-05,1e-05,1.9,1.93,1.89,1.02,0.77,0.25,0,1
"FRA","France",1820,109,0.5263,0.51992,0.53159,1e-05,1e-05,0,1.87,1.89,1.85,0.26,0.26,0,0,1
"FRA","France",1821,0,0.19824,0.18184,0.21384,1,1,1,39.88,40.43,39.37,930912.47,477146.46,453766.01,1,1
"FRA","France",1821,1,0.05653,0.05669,0.05638,0.82574,0.83832,0.81403,47.24,47.17,47.3,758843.42,382012.26,376831.16,1,1
"FRA","France",1821,2,0.04154,0.0414,0.04169,0.78035,0.79211,0.7694,48.95,48.89,49.01,715154.6,359820.61,355333.99,1,1
"FRA","France",1821,3,0.0281,0.02798,0.02822,0.74859,0.75999,0.73798,50.01,49.94,50.08,685386.82,344732.46,340654.36,1,1
"FRA","France",1821,10,0.00668,0.0069,0.00648,0.67181,0.68175,0.66256,48.42,48.36,48.48,605278.93,309732.95,295545.98,1,1
"FRA","France",1821,11,0.00548,0.00575,0.00523,0.66734,0.67707,0.65827,47.74,47.69,47.79,599123.18,306513.09,292610.09,1,1
"FRA","France",1821,12,0.0047,0.00502,0.00438,0.66369,0.67319,0.65484,47,46.96,47.04,593911.33,303784.28,290127.05,1,1
"FRA","France",1821,13,0.00438,0.00479,0.004,0.66058,0.66981,0.65198,46.22,46.2,46.24,586719.47,300046.89,286672.58,1,1
