"code","year","name","b","B","c","C","d","σ","ex","Hx","LE_mod","H_mod","LE_b","LE_B","LE_c","LE_C","LE_d","H_b","H_B","H_c","H_C","H_d","Delta_b","Delta_B","Delta_c","Delta_C","Delta_d","Delta_σ","Delta_ex","Delta_Hx","Delta_LE_mod","Delta_H_mod"
"BEL",1993,"Belgium",2.50103590093586,2.0330080846122,0.0912551047456565,109.237798149494,0.000142397804588365,0.0527284516646848,76.494,0.146419601841559,76.6039312287414,0.148671125948084,0.379797122908238,0.467527478563437,356.19451834972,0.983124840873858,-3009.11242883532,-0.00494685132080818,-0.00609011028001972,-2.23002534148869,-0.00171591440705282,33.9168699293218,0.0476554583036974,0.0318342110981922,-9.81779257228921e-05,0.594872207761824,-2.92700888368688e-05,0.00301407702526237,1.042,-0.00387942998591512,0.665672301963482,-0.00230482924980169
"BEL",1998,"Belgium",2.57427676320482,2.07892205357001,0.0917385213070465,109.620051423023,0.000118385196612426,0.055381825985449,77.496,0.140751260035224,77.3253308253437,0.145464637759454,0.291686160616021,0.361390838805709,352.36600294788,0.985768616565948,-3060.3437349767,-0.00376410318172649,-0.0046639994634211,-2.18121377875151,-0.00169387231137153,34.2465285058744,0.0732408622689684,0.0459139689578119,0.000483416561390046,0.382253273528576,-2.40126079759386e-05,0.00265337432076424,1.002,-0.0056683418063348,0.721399596602296,-0.00320648818863056
"BEL",2003,"Belgium",2.57599327556669,2.11005942688904,0.0930631921597908,109.779774739905,9.75588545988725e-05,0.0573884912571839,78.516,0.134785962771418,78.1612552017297,0.14137690114158,0.275068923942282,0.335992203149464,340.869051314055,0.987892974741637,-3120.90366321515,-0.00351199719195147,-0.00429018047431796,-2.08001477090761,-0.00165096973232648,34.6739599801846,0.00171651236186143,0.031137373319027,0.00132467085274429,0.159723316882292,-2.08263420135537e-05,0.00200666527173491,1.02000000000001,-0.00596529726380618,0.835924376386032,-0.00408773661787415
"BEL",2008,"Belgium",2.5906452148742,2.13456206167002,0.0943391168138723,110.139262072234,7.54608087856335e-05,0.0564082182649019,79.678,0.131079937370482,79.1630618748884,0.13713411798303,0.255048355162438,0.309706049803855,330.356051285303,0.990117089284275,-3195.18710695335,-0.00321546639111894,-0.00390483376832499,-1.98290920859634,-0.00160491437749776,35.1791384950222,0.0146519393075133,0.0245026347809838,0.00127592465408154,0.359487332329522,-2.2098045813239e-05,-0.000980272992281997,1.16199999999999,-0.00370602540093667,1.0018066731587,-0.00424278315855006
"BEL",2013,"Belgium",2.60490723089469,2.14646464356924,0.0961718859211705,110.265047796999,6.68719770862262e-05,0.054605882409187,80.614,0.126641748919879,80.1058088964522,0.132809858942611,0.242768910703914,0.294769109591552,315.624347971291,0.991270828580355,-3265.92991977439,-0.00302490352894159,-0.00367307536135205,-1.86376657248781,-0.00154667714337335,35.6800365659887,0.0142620160204943,0.0119025818992138,0.00183276910729814,0.12578572476508,-8.58883169940723e-06,-0.0018023358557149,0.936000000000007,-0.00443818845060254,0.942747021563761,-0.00432425904041872
"BEL",2018,"Belgium",2.67980916155256,2.15611872898054,0.0978154628599824,110.293046223329,5.81493999399872e-05,0.0530651619472484,81.348,0.122397120819285,80.8593328706787,0.129015754463611,0.19858537250403,0.246932252703863,303.32690004431,0.992514319481864,-3322.10615631451,-0.00245152948283726,-0.00304855171928307,-1.76895062529498,-0.00150121131319799,36.0768728670208,0.0749019306578669,0.00965408541130497,0.00164357693881195,0.0279984263293613,-8.72257714623905e-06,-0.00154072046193868,0.733999999999995,-0.00424462810059396,0.753523974226496,-0.00379410447899992
"BestPractice",1903,"Best Practice",1.28714824357433,2.03645493594638,0.0870494290902595,107.375396657546,0.00490923016144814,0.0398075314703755,55.436,0.399170964692736,58.0374876612211,0.356872385331669,6.49201112160658,4.12108671780443,277.844869477202,0.657830350251209,-2027.46309450329,-0.110785826428939,-0.0704214059592947,-1.76838647983674,3.71043193008383e-05,27.5027958896352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BestPractice",1908,"Best Practice",1.30240599062881,2.04486097922343,0.0859966310915809,106.744447059798,0.00366785254339283,0.0367377645072746,57.02,0.373566980092382,59.9430085680314,0.321472396983979,6.38730176287586,4.0847929172896,312.908627293687,0.723887201091807,-2103.69855414618,-0.10567311216624,-0.0676570801815391,-2.13563631930698,-0.000514006230221987,28.1149992030211,0.0152577470544775,0.00840604327704586,-0.00105279799867858,-0.630949597748156,-0.00124137761805531,-0.00306976696310086,1.584,-0.0256039846003542,1.90552090681029,-0.0353999883476897
"BestPractice",1913,"Best Practice",1.33213732168833,2.06781951724754,0.0830102356944622,106.447582410154,0.00212436386172805,0.0374314126025829,58.142,0.339638085988721,62.0659918463872,0.279223844136235,5.97553441844102,3.8639249883142,381.148310592322,0.813706644733086,-2178.19258953853,-0.0956176841195964,-0.0618847213816985,-2.82305878470156,-0.0013121695423527,28.5570919763826,0.0297313310595273,0.0229585380241066,-0.00298639539711876,-0.296864649643709,-0.00154348868166478,0.000693648095308211,1.122,-0.0339288941036606,2.12298327835578,-0.0422485528477441
"BestPractice",1918,"Best Practice",1.33126079976704,2.10589413490111,0.081839498708053,107.132083742732,0.00275642034019569,0.0470178594591152,56.994,0.360140483201209,60.8338998911189,0.297128515659669,5.68126446365708,3.60491112779799,380.319968166414,0.779912443567182,-2117.89670989629,-0.0926929402492547,-0.0588739261532207,-2.79691568858074,-0.00107501503980234,27.9831535101657,-0.000876521921291396,0.0380746176535727,-0.00117073698640921,0.684501332577739,0.000632056478467642,0.00958644685653236,-1.148,0.0205023972124879,-1.23209195526832,0.0179046715234342
"BestPractice",1923,"Best Practice",1.34968631181973,2.20913568008008,0.0791112944855509,109.029984314935,0.00136874105948681,0.0337348610523705,62.226,0.283453711687137,64.543174646417,0.254878695087546,5.22879157826036,3.20505233869251,453.445889320556,0.864020820591944,-2304.620953484,-0.0805285906933478,-0.0493978422414747,-3.39043201411185,-0.00171119955192994,29.1823772326444,0.0184255120526877,0.103241545178968,-0.00272820422250203,1.89790057220361,-0.00138767928070888,-0.0132829984067447,5.232,-0.0766867715140715,3.70927475529813,-0.0422498205721237
"BestPractice",1928,"Best Practice",1.34953536332668,2.28031272170004,0.0807237514313964,108.339436068741,0.00121752009305691,0.0322352769031216,63.322,0.268940550630226,65.4009664848413,0.24326922127976,4.9722818262916,2.9519610966976,436.883330033544,0.877120977148041,-2346.52407019199,-0.0756004109526768,-0.0449135841600322,-3.22108875772111,-0.00172794114575695,29.514249757206,-0.000150948493048197,0.0711770416199617,0.00161245694584547,-0.69054824619468,-0.000151220966429898,-0.0014995841492489,1.096,-0.0145131610569116,0.857791838424333,-0.0116094738077861
"BestPractice",1933,"Best Practice",1.37223238306433,2.35095544697363,0.0872516278765555,106.456605069652,0.00105777193543134,0.0358858841818737,65.77,0.23298730014635,67.7515902564349,0.218347360916384,4.50633539767874,2.63779672622657,365.807177701319,0.894144443559804,-2479.95944163779,-0.066192490197746,-0.0387677365996172,-2.54479696792243,-0.00157682706862308,30.6757899413566,0.0226970197376493,0.0706427252735877,0.00652787644515909,-1.88283099908868,-0.000159748157625571,0.00365060727875208,2.44799999999999,-0.0359532504838754,2.35062377159352,-0.0249218603633753
"BestPractice",1938,"Best Practice",1.42833829368949,2.41090826610225,0.0889751831832204,105.844391209795,0.000946952773826344,0.0393837990441618,66.842,0.217198026072881,68.7117916273642,0.205217589621392,3.62581557374946,2.15349156170342,353.590305458043,0.907759838215561,-2524.71358306168,-0.0525378796940615,-0.0312187914392545,-2.42702607075368,-0.00158360050777435,30.9575122168953,0.05610591062516,0.0599528191286263,0.0017235553066649,-0.612213859857263,-0.000110819161604999,0.00349791486228811,1.072,-0.0157892740734698,0.960201370929369,-0.0131297712949921
"BestPractice",1943,"Best Practice",1.51546747897768,2.47323152701113,0.089772753802981,106.441580179095,0.00110346630671487,0.0441790847626751,66.9,0.218856295262663,69.6738785672231,0.200637210396599,2.62456446183504,1.61158270168334,344.161839270914,0.903357001129884,-2585.52696170225,-0.0375152702567249,-0.0230450235842625,-2.29232944252321,-0.00145180877239603,31.295957398117,0.0871291852881884,0.0623232609088742,0.000797570619760574,0.597188969300802,0.000156513532888525,0.00479528571851327,0.0580000000000069,0.00165826918978282,0.962086939858835,-0.00458037922479304
"BestPractice",1948,"Best Practice",1.49342493838002,2.4564631335185,0.0925248316547922,107.121660537737,0.000822276089760151,0.0384719242067987,70.758,0.196195201410657,72.1317555807147,0.186070927191806,2.96686800875155,1.80754807633108,324.537449416789,0.920618098642106,-2750.0838609339,-0.0409797734221322,-0.0249759060630764,-2.08607284647046,-0.00143870470284593,32.5442890013402,-0.0220425405976559,-0.0167683934926273,0.00275207785181122,0.680080358641078,-0.000281190216954718,-0.00570716055587635,3.85799999999999,-0.0226610938520065,2.45787701349165,-0.0145662832047932
"BestPractice",1953,"Best Practice",1.56133043608378,2.5089684429722,0.0953152562424077,106.921672047076,0.000516579649836947,0.0311130710308464,72.994,0.171467007419364,74.2766476152598,0.166219491117909,2.32993653909362,1.45255301787298,309.630301913455,0.946466266108602,-2876.70167210966,-0.0312704973312958,-0.0195005633196517,-1.95060897227531,-0.00149056276151446,33.4119506981605,0.0679054977037534,0.0525053094536996,0.00279042458761553,-0.199988490660786,-0.000305696439923204,-0.00735885317595234,2.236,-0.0247281939912926,2.14489203454511,-0.0198514360738971
"BestPractice",1958,"Best Practice",1.63604475721181,2.51951490838703,0.0968489712936601,106.401667009082,0.000424929625720528,0.0340634558403417,73.492,0.16325495313751,74.8715099209114,0.158083419120549,1.83531705293202,1.19367619920247,300.770826706149,0.956051332576212,-2905.80823674381,-0.0244423880508834,-0.0159010225218354,-1.8862741356888,-0.00150477668584756,33.6090999570366,0.0747143211280314,0.0105464654148291,0.00153371505125238,-0.520005037993712,-9.16500241164191e-05,0.00295038480949528,0.498000000000005,-0.00821205428185387,0.594862305651617,-0.00813607199736022
"BestPractice",1963,"Best Practice",1.81089930948227,2.57532148107125,0.0966433381984363,106.031252060066,0.000347077973017097,0.0407659859193989,73.492,0.159701123255009,75.0053032738801,0.151843929670655,0.988846826358635,0.696182911778458,305.524230376584,0.966305376218474,-2898.43827400599,-0.0131490585857726,-0.00925909474867571,-1.92640026937045,-0.00156528415026317,33.4718462984628,0.174854552270465,0.0558065726842214,-0.000205633095223798,-0.370414949016066,-7.78516527034307e-05,0.00670253007905725,0,-0.00355382988250133,0.13379335296861,-0.00623948944989378
"BestPractice",1968,"Best Practice",1.90220486151834,2.60539854705294,0.0949518741886113,106.789772050203,0.00030198978039222,0.0410927440971686,73.954,0.156727076948712,75.2854100987888,0.151139429632199,0.713955036344878,0.521814637537641,320.168108076331,0.970769441294186,-2915.55576840511,-0.00945916005340571,-0.00691460564990856,-2.01961783812842,-0.00161231832794338,33.4913216479686,0.091305552036071,0.0300770659816934,-0.00169146400982496,0.758519990137231,-4.50881926248766e-05,0.000326758177769643,0.461999999999989,-0.00297404630629708,0.280106824908714,-0.000704500038456235
"BestPractice",1973,"Best Practice",1.9286558784384,2.65988921167537,0.0932343575698731,107.781286255989,0.000256558226091313,0.0390483110250219,74.508,0.153305084172095,75.6904353920345,0.151077786388969,0.607458423266658,0.440902516297639,335.650850532705,0.974395920464185,-2944.74353395354,-0.00800538188977682,-0.0058113043772097,-2.11318914297681,-0.00165197846504157,33.5996820160623,0.0264510169200571,0.0544906646224295,-0.0017175166187382,0.991514205786032,-4.54315543009071e-05,-0.00204443307214665,0.554000000000002,-0.00342199277661703,0.405025293245714,-6.16432432297143e-05
"BestPractice",1978,"Best Practice",1.86667939034801,2.73535220761432,0.0925162161373071,109.803038359722,0.000332480479733991,0.0393345960781904,76.464,0.156478517980405,77.0949474312842,0.152155540376533,0.673422287010648,0.460039619277971,339.462351068854,0.968325491357028,-3060.10887434102,-0.00871296865266601,-0.00595308807055193,-2.07397927072396,-0.00155681124127304,34.3033706660642,-0.0619764880903886,0.0754629959389463,-0.000718141432566072,2.02175210373295,7.59222536426776e-05,0.000286285053168453,1.956,0.00317343380831028,1.40451203924968,0.00107775398756435
"BestPractice",1983,"Best Practice",1.80865491154167,2.85028448685829,0.0963975282461911,108.246095861622,0.000200352137266129,0.0438997359648783,77.204,0.137252877208347,77.6501358503356,0.141907255236978,0.694391275688209,0.441100655976631,310.665913855842,0.979090368055903,-3086.73958574717,-0.0089214375303745,-0.00566805644697597,-1.89134521606914,-0.00155270311121041,34.6197318758248,-0.0580244788063402,0.114932279243969,0.00388131210888405,-1.55694249810006,-0.000132128342467862,0.00456513988668793,0.739999999999995,-0.0192256407720585,0.555188419051476,-0.0102482851395556
"BestPractice",1988,"Best Practice",1.79412021016755,2.98265392428752,0.0977524469575986,108.786540478173,0.000173410290720962,0.0464999089746438,78.67,0.132108960167948,78.8555326682156,0.136966509097404,0.611601065766451,0.368268430112656,301.027158417171,0.981886019968481,-3175.61678848791,-0.00773852640600586,-0.0046603203907496,-1.79771399182117,-0.00150285432525377,35.2116821629509,-0.0145347013741217,0.13236943742923,0.00135491871140744,0.540444616550957,-2.69418465451664e-05,0.00260017300976555,1.46600000000001,-0.00514391704039843,1.20539681787996,-0.00494074613957363
"BestPractice",1993,"Best Practice",1.78096962543787,3.08067845680118,0.0978282639856431,109.49903496698,0.000159521194547207,0.0437551675744809,79.502,0.130700348999748,79.6552387476302,0.134956491359092,0.56151965333348,0.324946717247755,300.734641893427,0.983287140445803,-3237.06587252706,-0.00703388102536487,-0.00407100135142129,-1.77413330276673,-0.00148069882118553,35.5852596724415,-0.0131505847296818,0.0980245325136604,7.58170280445031e-05,0.71249448880657,-1.38890961737549e-05,-0.00274474140016297,0.831999999999994,-0.00140861116820018,0.799706079414591,-0.00201001773831155
"BestPractice",1998,"Best Practice",1.79204031543066,3.16357753286293,0.0959085885912438,111.044473701606,0.000122770316136493,0.0433629847437302,80.68,0.130345868859989,80.5437074447945,0.134624241689944,0.482840175866983,0.273770836550696,316.099316043981,0.986352578337362,-3307.5284569185,-0.00598181468678192,-0.00339213195337208,-1.84527628224667,-0.00149893489589324,35.9316067138174,0.0110706899927935,0.0828990760617536,-0.00191967539439922,1.54543873462676,-3.67508784107148e-05,-0.000392182830750668,1.17800000000001,-0.000354480139758889,0.888468697164299,-0.000332249669148577
"BestPractice",2003,"Best Practice",1.82362558356021,3.22977351272918,0.0947132377395553,112.346578742792,9.19998976867e-05,0.0457928578031344,81.882,0.128183003348297,81.4567193939565,0.133516766088389,0.393029851483298,0.222112682109127,326.406591047499,0.98909897234301,-3379.88767702599,-0.00481488978670374,-0.00272135864673774,-1.88355043253387,-0.00150291212447314,36.3106331203245,0.0315852681295477,0.0661959798662517,-0.00119535085168851,1.30210504118531,-3.07704184497926e-05,0.00242987305940422,1.202,-0.00216286551169223,0.913011949161969,-0.00110747560155522
"BestPractice",2008,"Best Practice",1.85372622909167,3.25995250593537,0.0953313429690222,112.695786267472,7.88841328505009e-05,0.045606980148934,82.72,0.124120568724585,82.1314306058473,0.131066538230584,0.33769996202151,0.192188553972477,321.689045538492,0.990518356813537,-3432.06899958351,-0.00410336892720945,-0.00233552699370363,-1.83756477141687,-0.00147841833729029,36.6406138554078,0.0301006455314585,0.0301789932061887,0.000618105229466884,0.349207524680651,-1.3115764836199e-05,-0.000185877654200368,0.837999999999994,-0.00406243462371218,0.674711211890852,-0.00245022785780502
"BestPractice",2013,"Best Practice",1.90516976087379,3.28844985933479,0.0994101515139607,112.58280624499,7.1167329061066e-05,0.0292967957833739,83.708,0.119236082668233,83.7311083247275,0.123175790084256,0.270770544090006,0.156990074416221,291.288142452251,0.991931570906078,-3556.00634069507,-0.00322784661714926,-0.00187164915698813,-1.62088197638229,-0.00137332778989889,37.5198646281132,0.0514435317821207,0.0284973533994228,0.00407880854493844,-0.112980022482034,-7.71680378943489e-06,-0.0163101843655602,0.988,-0.00488448605635189,1.59967771888016,-0.00789074814632799
"BestPractice",2018,"Best Practice",1.99863859008901,3.31745481779689,0.097279185667653,114.359462831893,6.17072518469026e-05,0.0282256202378962,84.81,0.120950995829553,84.7064694691806,0.123797870353056,0.182889594266506,0.110256012079699,306.868868922198,0.992902321152479,-3639.53334777485,-0.00215522433568559,-0.00129939530128061,-1.68481822628723,-0.00137679509381259,37.9163012580828,0.0934688292152164,0.0290049584620924,-0.00213096584630769,1.77665658690275,-9.46007721416343e-06,-0.00107117554547771,1.102,0.00171491316132039,0.97536114445316,0.000622080268800521
"CHE",1903,"Switzerland",1.17409663374736,1.98296147303391,0.0743266210767311,106.297733356486,0.0026376604216294,0.034693583277038,49.682,0.440711320189482,54.4514046957671,0.354054103234097,8.68057934050801,5.16927326352132,480.146093223115,0.758264448116683,-1772.09641712825,-0.157729276108673,-0.0940855946727297,-4.3447070544075,-0.00161974818611435,25.3902209333678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE",1908,"Switzerland",1.21840648789898,1.99747382225259,0.0748589539961149,106.162578974273,0.00230278961140841,0.0357308186248693,51.762,0.404074583903982,55.841815498363,0.333182768375737,7.78861163882504,4.77539644941636,485.32751509858,0.783698671608082,-1831.32153168093,-0.138145428039498,-0.0848229563504554,-4.31550911140811,-0.00173469551262594,25.7825370480233,0.0443098541516191,0.0145123492186843,0.000532332919383829,-0.135154382213145,-0.00033487081022099,0.00103723534783137,2.08,-0.0366367362855004,1.39041080259587,-0.0208713348583607
"CHE",1913,"Switzerland",1.27833837017905,2.01863591565965,0.0760760613823285,106.245696939554,0.00209169570274956,0.037605320661858,54.284,0.366071915084392,57.6976756502039,0.310902511718472,6.70682047986811,4.26624579585446,476.018917837642,0.805291530624943,-1919.81467128613,-0.115263281229725,-0.0734073172170914,-4.07165450956423,-0.00174226175824586,26.3984608798134,0.0599318822800734,0.0211620934070582,0.00121710738621358,0.0831179652812182,-0.000211093908658848,0.00187450203698868,2.522,-0.0380026688195894,1.85586015184091,-0.022280256657265
"CHE",1918,"Switzerland",1.32698917523636,2.03673855217629,0.075789961277542,106.114016070822,0.00282256400639869,0.0417364106680734,53.584,0.37371191473589,56.5408052325386,0.322695344790568,5.65425991939595,3.69931980059689,465.770273143478,0.774680372363073,-1855.15330588967,-0.0991258445733582,-0.0649308721448878,-3.97337478025765,-0.00147493318115541,25.7115222674142,0.048650805057306,0.0181026365166375,-0.000286100104786538,-0.131680868732175,0.000730868303649129,0.00413109000621539,-0.699999999999996,0.00763999965149798,-1.15687041766537,0.0117928330720966
"CHE",1923,"Switzerland",1.40896637090797,2.07073365341541,0.0790488163324435,106.220618790961,0.00164468599154179,0.0393228890092585,59.122,0.297622789335418,61.4448796423856,0.268594069225134,4.76201834783161,3.25095452951156,450.547366044307,0.848426275444562,-2105.84659145398,-0.0769979754463608,-0.0526073764827589,-3.57933510259709,-0.00175685954111745,27.7143286255919,0.0819771956716102,0.0339951012391255,0.00325885505490156,0.106602720139563,-0.0011778780148569,-0.00241352165881493,5.538,-0.076089125400472,4.90407440984703,-0.0541012755654349
"CHE",1928,"Switzerland",1.45464893655375,2.08674846479653,0.0806030101559474,106.014271765121,0.00158092638027595,0.0393888646701973,60.53,0.280933454005094,62.5687130729002,0.25705460861652,4.21089329753344,2.94423907448526,432.395646967405,0.857353527378,-2165.06754324463,-0.0668967853430327,-0.0468068845541002,-3.34244083624901,-0.00170811822584005,28.1569931764056,0.0456825656457802,0.0160148113811145,0.00155419382350387,-0.206347025840373,-6.3759611265837e-05,6.59756609387926e-05,1.408,-0.016689335330324,1.12383343051462,-0.0115394606086137
"CHE",1933,"Switzerland",1.50585106546169,2.09994603564425,0.082161865697448,105.718196125448,0.0013921205759465,0.0397724188743786,61.952,0.263339797784198,63.8519834840121,0.242677194333616,3.68392170431462,2.64889697967148,418.595366019857,0.873416757287772,-2231.06452112609,-0.0573804277194723,-0.0412839526310219,-3.16477331889182,-0.00172250910389105,28.6503638767741,0.0512021289079416,0.0131975708477268,0.00155885554150061,-0.296075639672878,-0.000188805804329457,0.000383554204181284,1.422,-0.0175936562208966,1.28327041111189,-0.0143774142829038
"CHE",1938,"Switzerland",1.54311477828217,2.10011115562853,0.0848451473840296,105.502293442128,0.00124565096686227,0.0397269686742178,63.594,0.245969683118427,65.5278940392702,0.22842029330876,3.41419517362836,2.51496455247384,390.263051510532,0.885555896206299,-2328.72936880276,-0.0518460916402262,-0.0382109836049321,-2.84311047564796,-0.00165977228841854,29.4415584111608,0.0372637128204825,0.000165119984275375,0.00268328168658157,-0.215902683320451,-0.000146469609084224,-4.54502001607446e-05,1.642,-0.0173701146657705,1.67591055525811,-0.014256901024856
"CHE",1943,"Switzerland",1.62058194134849,2.10459762906487,0.0871322901726862,105.575634281502,0.00113012967534264,0.0408755532519676,65.32,0.231069403087008,67.2937830137365,0.213922984543085,2.82620328655713,2.18096162549301,369.234857239784,0.897608462770149,-2431.77719050765,-0.0418137885496096,-0.0322813901895175,-2.5950921582728,-0.00159859707446902,30.1982860456298,0.0774671630663204,0.00448647343634256,0.00228714278865665,0.0733408393738557,-0.000115521291519632,0.00114858457774981,1.72599999999999,-0.0149002800314191,1.76588897446626,-0.0144973087656751
"CHE",1948,"Switzerland",1.67878465948057,2.1061990692753,0.0887344765551786,105.725050818882,0.000779016840833398,0.0415948725928137,67.292,0.20998081470356,69.2552445673429,0.195928488632814,2.48174470889568,1.98195829914594,361.808722152857,0.923450220688131,-2543.7075957506,-0.0356973778335565,-0.0285186240052787,-2.49142028352917,-0.00167863252435127,31.0019835614759,0.058202718132081,0.00160144021043251,0.0016021863824924,0.149416537380844,-0.000351112834509243,0.000719319340846104,1.97200000000001,-0.0210885883834476,1.96146155360641,-0.0179944959102712
"CHE",1953,"Switzerland",1.76475537122567,2.10921493374831,0.0913925198136389,105.630225360779,0.000512166259188252,0.0436202848599592,69.57,0.186699304912409,71.3244830537587,0.177669063200267,2.02304532919604,1.69547970840018,343.561389116698,0.945577722579489,-2665.29299725393,-0.0282705210847344,-0.0236996921695987,-2.3028075892806,-0.00169618800191749,31.8795207955167,0.0859707117451003,0.00301586447301094,0.00265804325846029,-0.0948254581033154,-0.000266850581645146,0.00202541226714548,2.27799999999999,-0.0232815097911514,2.06923848641586,-0.0182594254325467
"CHE",1958,"Switzerland",1.87239515819162,2.10080407611677,0.0931824184174886,105.690999982259,0.000449417430431492,0.0459191035685951,70.978,0.174910226409915,72.5663019937851,0.168261056728373,1.56557727752352,1.39734135675243,329.99814369904,0.953408771950172,-2741.68086615291,-0.0215100289057209,-0.0192029781307458,-2.16576069340728,-0.00165394378623835,32.4059467782126,0.10763978696595,-0.00841085763154403,0.00178989860384972,0.0607746214796663,-6.27488287567605e-05,0.00229881870863591,1.408,-0.0117890785024943,1.24181894002636,-0.00940800647189446
"CHE",1963,"Switzerland",1.9848491079017,2.08969797502137,0.0942406937443987,105.752519373712,0.000408033995256939,0.0480738928614526,71.766,0.169237388684213,73.3703247098989,0.162037183156693,1.1997772305407,1.14096487601748,322.688239485695,0.95891760945258,-2790.66653359947,-0.016307006286554,-0.0155106130917435,-2.09106631804074,-0.00163201042429629,32.7277926367995,0.112453949710081,-0.0111061010954012,0.00105827532691005,0.0615193914531602,-4.13834351745528e-05,0.00215478929285745,0.788000000000011,-0.00567283772570215,0.804022716113849,-0.00622387357168008
"CHE",1968,"Switzerland",2.1026682846186,2.07253494377787,0.0952575799931457,106.089287595384,0.000408012794963226,0.0498442038000011,72.746,0.162528112145093,74.2548724897275,0.157496411640058,0.92194189589374,0.936319606672057,314.817108683481,0.960824463302534,-2850.35678753113,-0.0123836197831357,-0.0125787614431888,-2.00575600070192,-0.00158131565691755,33.1244209053305,0.117819176716896,-0.0171630312434994,0.00101688624874706,0.336768221671548,-2.12002937123937e-08,0.00177031093854858,0.97999999999999,-0.00670927653911993,0.88454777982858,-0.00454077151663418
"CHE",1973,"Switzerland",2.23321711377254,2.0598833913721,0.0958557049105433,106.718393237108,0.000398585267777681,0.054028064320386,74.05,0.156709979682827,75.2503852053054,0.153407942624912,0.686598664618066,0.745027119630854,310.5474398449,0.963018797177919,-2919.94905872118,-0.00910190760277017,-0.00987777754522576,-1.94402378776384,-0.00153863285736469,33.5687350332277,0.13054882915394,-0.0126515524057744,0.000598124917397538,0.629105641724522,-9.42752718554533e-06,0.00418386052038485,1.304,-0.00581813246226615,0.99551271557786,-0.00408846901514665
"CHE",1978,"Switzerland",2.35693335027416,2.0494684198617,0.0953249185192184,107.553965913988,0.000327690638048057,0.059130484057597,75.356,0.150715632589902,76.1304395212769,0.149713612796785,0.520402182498455,0.598922381826301,316.431212248818,0.969168623262135,-2980.40379770432,-0.00681987570068438,-0.00784975836273088,-1.96170059681091,-0.00155535338327694,33.9143273698812,0.123716236501626,-0.0104149715104001,-0.000530786391324881,0.835572676880176,-7.08946297296241e-05,0.00510241973721098,1.306,-0.00599434709292468,0.88005431597152,-0.00369432982812695
"CHE",1983,"Switzerland",2.43146558158,2.03771588143123,0.0947525778079961,108.300503420576,0.000273260981763544,0.0673400758224325,76.354,0.146138724834563,76.8150139518222,0.147397113739844,0.447107769501879,0.533867321726296,322.266133071847,0.973584015433916,-3029.08885431246,-0.00580759825649562,-0.00693523600907999,-1.98310960339887,-0.00156976895038449,34.1909246809468,0.0745322313058359,-0.0117525384304624,-0.000572340711222266,0.746537506587842,-5.44296562845128e-05,0.00820959176483553,0.998000000000005,-0.00457690775533928,0.684574430545311,-0.00231649905694034
"CHE",1988,"Switzerland",2.51044059524495,2.02751231163913,0.0941460580506799,108.987051498182,0.000224162997517468,0.0759667711764082,77.338,0.142943675581786,77.4086153773528,0.145459438950192,0.379356921784071,0.47000657151528,328.420614157217,0.977619606783702,-3071.51182423663,-0.00489011632512929,-0.00605918565305069,-2.0088073844662,-0.0015856749853109,34.4248561208981,0.0789750136649459,-0.0102035697921057,-0.000606519757316251,0.686548077605991,-4.90979842460762e-05,0.00862669535397564,0.983999999999995,-0.00319504925277625,0.593601425530579,-0.00193767478965293
"CHE",1993,"Switzerland",2.59661856164213,2.0176305087136,0.0938333611820927,109.439228323589,0.00019759765938598,0.0793575175704613,78.182,0.139863490568163,77.8286644258577,0.144082154909184,0.316215125491255,0.407185898301426,331.720543499509,0.979996355558362,-3101.75730823217,-0.00405440550248041,-0.00522122501305916,-2.01910242827942,-0.00159071880120492,34.5933820881279,0.0861779663971882,-0.00988180292553142,-0.000312696868587176,0.452176825406895,-2.6565338131488e-05,0.0033907463940531,0.844000000000008,-0.00308018501362331,0.420049048504893,-0.00137728404100793
"CHE",1998,"Switzerland",2.6852828180702,2.01056083964634,0.0962520268002184,109.51342107763,0.000147539697561144,0.0779199946717577,79.466,0.130099188505212,79.116285921448,0.13691828812427,0.264071896408425,0.35286783845862,313.19183132253,0.984640484717943,-3194.00658036359,-0.00333126239175402,-0.00445172719151649,-1.86834962086167,-0.00153371604265994,35.2502027802087,0.0886642564280611,-0.00706966906725448,0.00241866561812569,0.0741927540406664,-5.00579618248359e-05,-0.00143752289870357,1.28399999999999,-0.00976430206295095,1.28762149559036,-0.00716386678491349
"CHE",2003,"Switzerland",2.75185777851114,1.99587916126399,0.0987682921412996,109.581941385969,0.000120279863585484,0.0768239122735759,80.7,0.123766274728433,80.3022605961451,0.130875246184638,0.236544525007002,0.326290410065868,294.994075543131,0.987315450022372,-3281.74389396745,-0.00294030679972668,-0.00405611519029623,-1.72669693542884,-0.00146951531854333,35.8761631030322,0.0665749604409474,-0.014681678382352,0.00251626534108125,0.0685203083396715,-2.72598339756596e-05,-0.00109608239818176,1.23400000000001,-0.00633291377677955,1.18597467469706,-0.00604304193963204
