PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
USA,01,f,57,1,O,1,7,2008,289,O,1926122,.,.,.,1
USA,01,f,58,1,O,1,7,2008,289,O,1918225,.,.,.,1
USA,01,f,59,1,O,1,7,2008,289,O,1841411,.,.,.,1
USA,01,f,60,1,O,1,7,2008,289,O,1802265,.,.,.,1
USA,01,f,61,1,O,1,7,2008,289,O,1911784,.,.,.,1
USA,01,f,62,1,O,1,7,2008,289,O,1435908,.,.,.,1
USA,01,f,63,1,O,1,7,2008,289,O,1431620,.,.,.,1
USA,01,f,64,1,O,1,7,2008,289,O,1397948,.,.,.,1
USA,01,f,65,1,O,1,7,2008,289,O,1448356,.,.,.,1
USA,01,f,66,1,O,1,7,2008,289,O,1277374,.,.,.,1
USA,01,f,67,1,O,1,7,2008,289,O,1186870,.,.,.,1
USA,01,f,68,1,O,1,7,2008,289,O,1150404,.,.,.,1
USA,01,f,69,1,O,1,7,2008,289,O,1084904,.,.,.,1
USA,01,f,70,1,O,1,7,2008,289,O,1051554,.,.,.,1
USA,01,f,71,1,O,1,7,2008,289,O,995703,.,.,.,1
USA,01,f,72,1,O,1,7,2008,289,O,968816,.,.,.,1
USA,01,f,73,1,O,1,7,2008,289,O,965653,.,.,.,1
USA,01,f,74,1,O,1,7,2008,289,O,874610,.,.,.,1
USA,01,f,75,1,O,1,7,2008,289,O,861340,.,.,.,1
USA,01,f,76,1,O,1,7,2008,289,O,854043,.,.,.,1
USA,01,f,77,1,O,1,7,2008,289,O,836424,.,.,.,1
USA,01,f,78,1,O,1,7,2008,289,O,842232,.,.,.,1
USA,01,f,79,1,O,1,7,2008,289,O,784458,.,.,.,1
USA,01,f,80,1,O,1,7,2008,289,O,762902,.,.,.,1
USA,01,f,81,1,O,1,7,2008,289,O,736191,.,.,.,1
USA,01,f,82,1,O,1,7,2008,289,O,692151,.,.,.,1
USA,01,f,83,1,O,1,7,2008,289,O,671398,.,.,.,1
USA,01,f,84,1,O,1,7,2008,289,O,615304,.,.,.,1
USA,01,f,85,+,O,1,7,2008,289,O,3533026,.,.,.,1
USA,01,f,TOT,.,O,1,7,2008,289,O,154604015,.,.,.,1
USA,01,m,0,1,O,1,7,2008,289,O,2109846,.,.,.,1
USA,01,m,1,1,O,1,7,2008,289,O,2095154,.,.,.,1
USA,01,m,2,1,O,1,7,2008,289,O,2046268,.,.,.,1
USA,01,m,3,1,O,1,7,2008,289,O,2039937,.,.,.,1
USA,01,m,4,1,O,1,7,2008,289,O,2065739,.,.,.,1
USA,01,m,5,1,O,1,7,2008,289,O,2056164,.,.,.,1
USA,01,m,6,1,O,1,7,2008,289,O,2034499,.,.,.,1
USA,01,m,7,1,O,1,7,2008,289,O,2077462,.,.,.,1
USA,01,m,8,1,O,1,7,2008,289,O,2010918,.,.,.,1
USA,01,m,9,1,O,1,7,2008,289,O,2002071,.,.,.,1
USA,01,m,10,1,O,1,7,2008,289,O,2094239,.,.,.,1
USA,01,m,11,1,O,1,7,2008,289,O,2072499,.,.,.,1
USA,01,m,12,1,O,1,7,2008,289,O,2128173,.,.,.,1
USA,01,m,13,1,O,1,7,2008,289,O,2151552,.,.,.,1
USA,01,m,14,1,O,1,7,2008,289,O,2151718,.,.,.,1
USA,01,m,15,1,O,1,7,2008,289,O,2217764,.,.,.,1
USA,01,m,16,1,O,1,7,2008,289,O,2263348,.,.,.,1
USA,01,m,17,1,O,1,7,2008,289,O,2299512,.,.,.,1
USA,01,m,18,1,O,1,7,2008,289,O,2357770,.,.,.,1
USA,01,m,19,1,O,1,7,2008,289,O,2267338,.,.,.,1
USA,01,m,20,1,O,1,7,2008,289,O,2203034,.,.,.,1
USA,01,m,21,1,O,1,7,2008,289,O,2176554,.,.,.,1
USA,01,m,22,1,O,1,7,2008,289,O,2170281,.,.,.,1
USA,01,m,23,1,O,1,7,2008,289,O,2169035,.,.,.,1
USA,01,m,24,1,O,1,7,2008,289,O,2122142,.,.,.,1
USA,01,m,25,1,O,1,7,2008,289,O,2161269,.,.,.,1
USA,01,m,26,1,O,1,7,2008,289,O,2118708,.,.,.,1
USA,01,m,27,1,O,1,7,2008,289,O,2124164,.,.,.,1
USA,01,m,28,1,O,1,7,2008,289,O,2109285,.,.,.,1
USA,01,m,29,1,O,1,7,2008,289,O,1995710,.,.,.,1
USA,01,m,30,1,O,1,7,2008,289,O,2005304,.,.,.,1
USA,01,m,31,1,O,1,7,2008,289,O,1918551,.,.,.,1
USA,01,m,32,1,O,1,7,2008,289,O,1906803,.,.,.,1
USA,01,m,33,1,O,1,7,2008,289,O,1954630,.,.,.,1
USA,01,m,34,1,O,1,7,2008,289,O,1893638,.,.,.,1
USA,01,m,35,1,O,1,7,2008,289,O,1951453,.,.,.,1
USA,01,m,36,1,O,1,7,2008,289,O,2036234,.,.,.,1
USA,01,m,37,1,O,1,7,2008,289,O,2131773,.,.,.,1
USA,01,m,38,1,O,1,7,2008,289,O,2189534,.,.,.,1
USA,01,m,39,1,O,1,7,2008,289,O,2070660,.,.,.,1
USA,01,m,40,1,O,1,7,2008,289,O,2021855,.,.,.,1
USA,01,m,41,1,O,1,7,2008,289,O,2031178,.,.,.,1
USA,01,m,42,1,O,1,7,2008,289,O,2089575,.,.,.,1
USA,01,m,43,1,O,1,7,2008,289,O,2236079,.,.,.,1
USA,01,m,44,1,O,1,7,2008,289,O,2238412,.,.,.,1
USA,01,m,45,1,O,1,7,2008,289,O,2218446,.,.,.,1
USA,01,m,46,1,O,1,7,2008,289,O,2245998,.,.,.,1
USA,01,m,47,1,O,1,7,2008,289,O,2271170,.,.,.,1
USA,01,m,48,1,O,1,7,2008,289,O,2312020,.,.,.,1
USA,01,m,49,1,O,1,7,2008,289,O,2216356,.,.,.,1
USA,01,m,50,1,O,1,7,2008,289,O,2197224,.,.,.,1
USA,01,m,51,1,O,1,7,2008,289,O,2189639,.,.,.,1
USA,01,m,52,1,O,1,7,2008,289,O,2084700,.,.,.,1
USA,01,m,53,1,O,1,7,2008,289,O,2113819,.,.,.,1
USA,01,m,54,1,O,1,7,2008,289,O,2013539,.,.,.,1
USA,01,m,55,1,O,1,7,2008,289,O,1913592,.,.,.,1
USA,01,m,56,1,O,1,7,2008,289,O,1870156,.,.,.,1
USA,01,m,57,1,O,1,7,2008,289,O,1807079,.,.,.,1
USA,01,m,58,1,O,1,7,2008,289,O,1804202,.,.,.,1
USA,01,m,59,1,O,1,7,2008,289,O,1717301,.,.,.,1
USA,01,m,60,1,O,1,7,2008,289,O,1674280,.,.,.,1
USA,01,m,61,1,O,1,7,2008,289,O,1783203,.,.,.,1
USA,01,m,62,1,O,1,7,2008,289,O,1321417,.,.,.,1
USA,01,m,63,1,O,1,7,2008,289,O,1313243,.,.,.,1
USA,01,m,64,1,O,1,7,2008,289,O,1270827,.,.,.,1
USA,01,m,65,1,O,1,7,2008,289,O,1303557,.,.,.,1
USA,01,m,66,1,O,1,7,2008,289,O,1138633,.,.,.,1
USA,01,m,67,1,O,1,7,2008,289,O,1048799,.,.,.,1
USA,01,m,68,1,O,1,7,2008,289,O,1009620,.,.,.,1
USA,01,m,69,1,O,1,7,2008,289,O,945830,.,.,.,1
USA,01,m,70,1,O,1,7,2008,289,O,901774,.,.,.,1
USA,01,m,71,1,O,1,7,2008,289,O,845857,.,.,.,1
USA,01,m,72,1,O,1,7,2008,289,O,807647,.,.,.,1
USA,01,m,73,1,O,1,7,2008,289,O,792997,.,.,.,1
USA,01,m,74,1,O,1,7,2008,289,O,706721,.,.,.,1
USA,01,m,75,1,O,1,7,2008,289,O,679687,.,.,.,1
USA,01,m,76,1,O,1,7,2008,289,O,664284,.,.,.,1
USA,01,m,77,1,O,1,7,2008,289,O,635582,.,.,.,1
USA,01,m,78,1,O,1,7,2008,289,O,621852,.,.,.,1
USA,01,m,79,1,O,1,7,2008,289,O,565841,.,.,.,1
USA,01,m,80,1,O,1,7,2008,289,O,531699,.,.,.,1
USA,01,m,81,1,O,1,7,2008,289,O,496116,.,.,.,1
USA,01,m,82,1,O,1,7,2008,289,O,444700,.,.,.,1
USA,01,m,83,1,O,1,7,2008,289,O,415006,.,.,.,1
USA,01,m,84,1,O,1,7,2008,289,O,364892,.,.,.,1
USA,01,m,85,+,O,1,7,2008,289,O,1662814,.,.,.,1
USA,01,m,TOT,.,O,1,7,2008,289,O,149489951,.,.,.,1
USA,01,f,0,1,O,1,7,2009,289,O,1959169,.,.,.,1
USA,01,f,1,1,O,1,7,2009,289,O,1997919,.,.,.,1
USA,01,f,2,1,O,1,7,2009,289,O,2005270,.,.,.,1
USA,01,f,3,1,O,1,7,2009,289,O,1969393,.,.,.,1
USA,01,f,4,1,O,1,7,2009,289,O,1970678,.,.,.,1
USA,01,f,5,1,O,1,7,2009,289,O,1991556,.,.,.,1
USA,01,f,6,1,O,1,7,2009,289,O,1966642,.,.,.,1
USA,01,f,7,1,O,1,7,2009,289,O,1968502,.,.,.,1
USA,01,f,8,1,O,1,7,2009,289,O,2002104,.,.,.,1
USA,01,f,9,1,O,1,7,2009,289,O,1945940,.,.,.,1
USA,01,f,10,1,O,1,7,2009,289,O,2019572,.,.,.,1
USA,01,f,11,1,O,1,7,2009,289,O,1986140,.,.,.,1
USA,01,f,12,1,O,1,7,2009,289,O,2010144,.,.,.,1
USA,01,f,13,1,O,1,7,2009,289,O,2033250,.,.,.,1
USA,01,f,14,1,O,1,7,2009,289,O,2039626,.,.,.,1
USA,01,f,15,1,O,1,7,2009,289,O,2074716,.,.,.,1
USA,01,f,16,1,O,1,7,2009,289,O,2121530,.,.,.,1
USA,01,f,17,1,O,1,7,2009,289,O,2147758,.,.,.,1
USA,01,f,18,1,O,1,7,2009,289,O,2208513,.,.,.,1
USA,01,f,19,1,O,1,7,2009,289,O,2252054,.,.,.,1
USA,01,f,20,1,O,1,7,2009,289,O,2141586,.,.,.,1
USA,01,f,21,1,O,1,7,2009,289,O,2106392,.,.,.,1
USA,01,f,22,1,O,1,7,2009,289,O,2060876,.,.,.,1
USA,01,f,23,1,O,1,7,2009,289,O,2068493,.,.,.,1
USA,01,f,24,1,O,1,7,2009,289,O,2082066,.,.,.,1
USA,01,f,25,1,O,1,7,2009,289,O,2068547,.,.,.,1
USA,01,f,26,1,O,1,7,2009,289,O,2074481,.,.,.,1
USA,01,f,27,1,O,1,7,2009,289,O,2118250,.,.,.,1
USA,01,f,28,1,O,1,7,2009,289,O,2124289,.,.,.,1
USA,01,f,29,1,O,1,7,2009,289,O,2081304,.,.,.,1
USA,01,f,30,1,O,1,7,2009,289,O,2033069,.,.,.,1
USA,01,f,31,1,O,1,7,2009,289,O,1940091,.,.,.,1
USA,01,f,32,1,O,1,7,2009,289,O,1960227,.,.,.,1
USA,01,f,33,1,O,1,7,2009,289,O,1907798,.,.,.,1
USA,01,f,34,1,O,1,7,2009,289,O,1959374,.,.,.,1
USA,01,f,35,1,O,1,7,2009,289,O,1915747,.,.,.,1
USA,01,f,36,1,O,1,7,2009,289,O,1962556,.,.,.,1
USA,01,f,37,1,O,1,7,2009,289,O,2046428,.,.,.,1
USA,01,f,38,1,O,1,7,2009,289,O,2167821,.,.,.,1
USA,01,f,39,1,O,1,7,2009,289,O,2199617,.,.,.,1
USA,01,f,40,1,O,1,7,2009,289,O,2081313,.,.,.,1
USA,01,f,41,1,O,1,7,2009,289,O,2052619,.,.,.,1
USA,01,f,42,1,O,1,7,2009,289,O,2056603,.,.,.,1
USA,01,f,43,1,O,1,7,2009,289,O,2117558,.,.,.,1
USA,01,f,44,1,O,1,7,2009,289,O,2241348,.,.,.,1
USA,01,f,45,1,O,1,7,2009,289,O,2282194,.,.,.,1
USA,01,f,46,1,O,1,7,2009,289,O,2290719,.,.,.,1
USA,01,f,47,1,O,1,7,2009,289,O,2305711,.,.,.,1
USA,01,f,48,1,O,1,7,2009,289,O,2327859,.,.,.,1
USA,01,f,49,1,O,1,7,2009,289,O,2370091,.,.,.,1
USA,01,f,50,1,O,1,7,2009,289,O,2271859,.,.,.,1
USA,01,f,51,1,O,1,7,2009,289,O,2294505,.,.,.,1
USA,01,f,52,1,O,1,7,2009,289,O,2262914,.,.,.,1
USA,01,f,53,1,O,1,7,2009,289,O,2188666,.,.,.,1
USA,01,f,54,1,O,1,7,2009,289,O,2203336,.,.,.,1
USA,01,f,55,1,O,1,7,2009,289,O,2099236,.,.,.,1
USA,01,f,56,1,O,1,7,2009,289,O,2048144,.,.,.,1
USA,01,f,57,1,O,1,7,2009,289,O,1968595,.,.,.,1
USA,01,f,58,1,O,1,7,2009,289,O,1924101,.,.,.,1
USA,01,f,59,1,O,1,7,2009,289,O,1906141,.,.,.,1
USA,01,f,60,1,O,1,7,2009,289,O,1811564,.,.,.,1
USA,01,f,61,1,O,1,7,2009,289,O,1823104,.,.,.,1
USA,01,f,62,1,O,1,7,2009,289,O,1905712,.,.,.,1
USA,01,f,63,1,O,1,7,2009,289,O,1432316,.,.,.,1
USA,01,f,64,1,O,1,7,2009,289,O,1410628,.,.,.,1
USA,01,f,65,1,O,1,7,2009,289,O,1396005,.,.,.,1
USA,01,f,66,1,O,1,7,2009,289,O,1433620,.,.,.,1
USA,01,f,67,1,O,1,7,2009,289,O,1268698,.,.,.,1
USA,01,f,68,1,O,1,7,2009,289,O,1174695,.,.,.,1
USA,01,f,69,1,O,1,7,2009,289,O,1134860,.,.,.,1
USA,01,f,70,1,O,1,7,2009,289,O,1059376,.,.,.,1
USA,01,f,71,1,O,1,7,2009,289,O,1044260,.,.,.,1
USA,01,f,72,1,O,1,7,2009,289,O,973444,.,.,.,1
USA,01,f,73,1,O,1,7,2009,289,O,951400,.,.,.,1
USA,01,f,74,1,O,1,7,2009,289,O,938799,.,.,.,1
USA,01,f,75,1,O,1,7,2009,289,O,842856,.,.,.,1
USA,01,f,76,1,O,1,7,2009,289,O,847071,.,.,.,1
USA,01,f,77,1,O,1,7,2009,289,O,824353,.,.,.,1
USA,01,f,78,1,O,1,7,2009,289,O,810924,.,.,.,1
USA,01,f,79,1,O,1,7,2009,289,O,810576,.,.,.,1
USA,01,f,80,1,O,1,7,2009,289,O,744268,.,.,.,1
USA,01,f,81,1,O,1,7,2009,289,O,735205,.,.,.,1
USA,01,f,82,1,O,1,7,2009,289,O,695764,.,.,.,1
USA,01,f,83,1,O,1,7,2009,289,O,654726,.,.,.,1
USA,01,f,84,1,O,1,7,2009,289,O,624897,.,.,.,1
USA,01,f,85,+,O,1,7,2009,289,O,3631954,.,.,.,1
USA,01,f,TOT,.,O,1,7,2009,289,O,155964075,.,.,.,1
USA,01,m,0,1,O,1,7,2009,289,O,2044418,.,.,.,1
USA,01,m,1,1,O,1,7,2009,289,O,2080878,.,.,.,1
USA,01,m,2,1,O,1,7,2009,289,O,2097732,.,.,.,1
USA,01,m,3,1,O,1,7,2009,289,O,2056282,.,.,.,1
USA,01,m,4,1,O,1,7,2009,289,O,2062779,.,.,.,1
USA,01,m,5,1,O,1,7,2009,289,O,2078709,.,.,.,1
USA,01,m,6,1,O,1,7,2009,289,O,2051558,.,.,.,1
USA,01,m,7,1,O,1,7,2009,289,O,2048522,.,.,.,1
USA,01,m,8,1,O,1,7,2009,289,O,2087842,.,.,.,1
USA,01,m,9,1,O,1,7,2009,289,O,2041124,.,.,.,1
USA,01,m,10,1,O,1,7,2009,289,O,2113518,.,.,.,1
USA,01,m,11,1,O,1,7,2009,289,O,2080465,.,.,.,1
USA,01,m,12,1,O,1,7,2009,289,O,2100432,.,.,.,1
USA,01,m,13,1,O,1,7,2009,289,O,2131163,.,.,.,1
USA,01,m,14,1,O,1,7,2009,289,O,2146254,.,.,.,1
USA,01,m,15,1,O,1,7,2009,289,O,2185191,.,.,.,1
USA,01,m,16,1,O,1,7,2009,289,O,2243808,.,.,.,1
USA,01,m,17,1,O,1,7,2009,289,O,2273583,.,.,.,1
USA,01,m,18,1,O,1,7,2009,289,O,2326121,.,.,.,1
USA,01,m,19,1,O,1,7,2009,289,O,2359536,.,.,.,1
USA,01,m,20,1,O,1,7,2009,289,O,2242042,.,.,.,1
USA,01,m,21,1,O,1,7,2009,289,O,2201022,.,.,.,1
USA,01,m,22,1,O,1,7,2009,289,O,2156791,.,.,.,1
USA,01,m,23,1,O,1,7,2009,289,O,2161622,.,.,.,1
USA,01,m,24,1,O,1,7,2009,289,O,2163232,.,.,.,1
USA,01,m,25,1,O,1,7,2009,289,O,2136055,.,.,.,1
USA,01,m,26,1,O,1,7,2009,289,O,2123441,.,.,.,1
USA,01,m,27,1,O,1,7,2009,289,O,2131764,.,.,.,1
USA,01,m,28,1,O,1,7,2009,289,O,2126324,.,.,.,1
USA,01,m,29,1,O,1,7,2009,289,O,2093773,.,.,.,1
USA,01,m,30,1,O,1,7,2009,289,O,2071064,.,.,.,1
USA,01,m,31,1,O,1,7,2009,289,O,1950109,.,.,.,1
USA,01,m,32,1,O,1,7,2009,289,O,1961054,.,.,.,1
USA,01,m,33,1,O,1,7,2009,289,O,1905203,.,.,.,1
USA,01,m,34,1,O,1,7,2009,289,O,1957125,.,.,.,1
USA,01,m,35,1,O,1,7,2009,289,O,1913685,.,.,.,1
USA,01,m,36,1,O,1,7,2009,289,O,1943059,.,.,.,1
USA,01,m,37,1,O,1,7,2009,289,O,2024753,.,.,.,1
USA,01,m,38,1,O,1,7,2009,289,O,2136185,.,.,.,1
USA,01,m,39,1,O,1,7,2009,289,O,2197945,.,.,.,1
USA,01,m,40,1,O,1,7,2009,289,O,2063870,.,.,.,1
USA,01,m,41,1,O,1,7,2009,289,O,2032646,.,.,.,1
USA,01,m,42,1,O,1,7,2009,289,O,2029246,.,.,.,1
USA,01,m,43,1,O,1,7,2009,289,O,2091675,.,.,.,1
USA,01,m,44,1,O,1,7,2009,289,O,2213137,.,.,.,1
USA,01,m,45,1,O,1,7,2009,289,O,2227071,.,.,.,1
USA,01,m,46,1,O,1,7,2009,289,O,2232877,.,.,.,1
USA,01,m,47,1,O,1,7,2009,289,O,2251625,.,.,.,1
USA,01,m,48,1,O,1,7,2009,289,O,2254796,.,.,.,1
USA,01,m,49,1,O,1,7,2009,289,O,2319302,.,.,.,1
USA,01,m,50,1,O,1,7,2009,289,O,2190333,.,.,.,1
USA,01,m,51,1,O,1,7,2009,289,O,2220328,.,.,.,1
USA,01,m,52,1,O,1,7,2009,289,O,2166314,.,.,.,1
USA,01,m,53,1,O,1,7,2009,289,O,2092799,.,.,.,1
USA,01,m,54,1,O,1,7,2009,289,O,2113789,.,.,.,1
USA,01,m,55,1,O,1,7,2009,289,O,1974783,.,.,.,1
USA,01,m,56,1,O,1,7,2009,289,O,1927719,.,.,.,1
USA,01,m,57,1,O,1,7,2009,289,O,1851260,.,.,.,1
USA,01,m,58,1,O,1,7,2009,289,O,1797118,.,.,.,1
USA,01,m,59,1,O,1,7,2009,289,O,1783506,.,.,.,1
USA,01,m,60,1,O,1,7,2009,289,O,1677738,.,.,.,1
USA,01,m,61,1,O,1,7,2009,289,O,1694484,.,.,.,1
USA,01,m,62,1,O,1,7,2009,289,O,1767422,.,.,.,1
USA,01,m,63,1,O,1,7,2009,289,O,1313400,.,.,.,1
USA,01,m,64,1,O,1,7,2009,289,O,1288629,.,.,.,1
USA,01,m,65,1,O,1,7,2009,289,O,1257340,.,.,.,1
USA,01,m,66,1,O,1,7,2009,289,O,1285834,.,.,.,1
USA,01,m,67,1,O,1,7,2009,289,O,1125678,.,.,.,1
USA,01,m,68,1,O,1,7,2009,289,O,1029534,.,.,.,1
USA,01,m,69,1,O,1,7,2009,289,O,986113,.,.,.,1
USA,01,m,70,1,O,1,7,2009,289,O,914700,.,.,.,1
USA,01,m,71,1,O,1,7,2009,289,O,892048,.,.,.,1
USA,01,m,72,1,O,1,7,2009,289,O,816692,.,.,.,1
USA,01,m,73,1,O,1,7,2009,289,O,786497,.,.,.,1
USA,01,m,74,1,O,1,7,2009,289,O,763506,.,.,.,1
USA,01,m,75,1,O,1,7,2009,289,O,670445,.,.,.,1
USA,01,m,76,1,O,1,7,2009,289,O,662929,.,.,.,1
USA,01,m,77,1,O,1,7,2009,289,O,631391,.,.,.,1
USA,01,m,78,1,O,1,7,2009,289,O,606615,.,.,.,1
USA,01,m,79,1,O,1,7,2009,289,O,587904,.,.,.,1
USA,01,m,80,1,O,1,7,2009,289,O,526176,.,.,.,1
USA,01,m,81,1,O,1,7,2009,289,O,501564,.,.,.,1
USA,01,m,82,1,O,1,7,2009,289,O,456484,.,.,.,1
USA,01,m,83,1,O,1,7,2009,289,O,412912,.,.,.,1
USA,01,m,84,1,O,1,7,2009,289,O,375715,.,.,.,1
USA,01,m,85,+,O,1,7,2009,289,O,1735347,.,.,.,1
USA,01,m,TOT,.,O,1,7,2009,289,O,150807454,.,.,.,1
USA,01,f,0,1,O,1,7,2010,297,O,1932956,.,.,.,1
USA,01,f,1,1,O,1,7,2010,297,O,1937495,.,.,.,1
USA,01,f,2,1,O,1,7,2010,297,O,2002076,.,.,.,1
USA,01,f,3,1,O,1,7,2010,297,O,2010539,.,.,.,1
USA,01,f,4,1,O,1,7,2010,297,O,1993132,.,.,.,1
USA,01,f,5,1,O,1,7,2010,297,O,1988040,.,.,.,1
USA,01,f,6,1,O,1,7,2010,297,O,1993539,.,.,.,1
USA,01,f,7,1,O,1,7,2010,297,O,1979890,.,.,.,1
USA,01,f,8,1,O,1,7,2010,297,O,1971115,.,.,.,1
USA,01,f,9,1,O,1,7,2010,297,O,2018346,.,.,.,1
USA,01,f,10,1,O,1,7,2010,297,O,2044855,.,.,.,1
USA,01,f,11,1,O,1,7,2010,297,O,2010658,.,.,.,1
USA,01,f,12,1,O,1,7,2010,297,O,2009612,.,.,.,1
USA,01,f,13,1,O,1,7,2010,297,O,2014653,.,.,.,1
USA,01,f,14,1,O,1,7,2010,297,O,2022622,.,.,.,1
USA,01,f,15,1,O,1,7,2010,297,O,2060501,.,.,.,1
USA,01,f,16,1,O,1,7,2010,297,O,2098149,.,.,.,1
USA,01,f,17,1,O,1,7,2010,297,O,2123434,.,.,.,1
USA,01,f,18,1,O,1,7,2010,297,O,2184954,.,.,.,1
USA,01,f,19,1,O,1,7,2010,297,O,2236167,.,.,.,1
USA,01,f,20,1,O,1,7,2010,297,O,2236375,.,.,.,1
USA,01,f,21,1,O,1,7,2010,297,O,2146584,.,.,.,1
USA,01,f,22,1,O,1,7,2010,297,O,2098444,.,.,.,1
USA,01,f,23,1,O,1,7,2010,297,O,2065801,.,.,.,1
USA,01,f,24,1,O,1,7,2010,297,O,2082012,.,.,.,1
USA,01,f,25,1,O,1,7,2010,297,O,2111998,.,.,.,1
USA,01,f,26,1,O,1,7,2010,297,O,2058239,.,.,.,1
USA,01,f,27,1,O,1,7,2010,297,O,2101693,.,.,.,1
USA,01,f,28,1,O,1,7,2010,297,O,2112375,.,.,.,1
USA,01,f,29,1,O,1,7,2010,297,O,2097821,.,.,.,1
USA,01,f,30,1,O,1,7,2010,297,O,2136630,.,.,.,1
USA,01,f,31,1,O,1,7,2010,297,O,2015943,.,.,.,1
USA,01,f,32,1,O,1,7,2010,297,O,1981232,.,.,.,1
USA,01,f,33,1,O,1,7,2010,297,O,1969714,.,.,.,1
USA,01,f,34,1,O,1,7,2010,297,O,1913256,.,.,.,1
USA,01,f,35,1,O,1,7,2010,297,O,1973470,.,.,.,1
USA,01,f,36,1,O,1,7,2010,297,O,1922593,.,.,.,1
USA,01,f,37,1,O,1,7,2010,297,O,1961993,.,.,.,1
USA,01,f,38,1,O,1,7,2010,297,O,2051930,.,.,.,1
USA,01,f,39,1,O,1,7,2010,297,O,2175458,.,.,.,1
USA,01,f,40,1,O,1,7,2010,297,O,2197656,.,.,.,1
USA,01,f,41,1,O,1,7,2010,297,O,2089295,.,.,.,1
USA,01,f,42,1,O,1,7,2010,297,O,2050698,.,.,.,1
USA,01,f,43,1,O,1,7,2010,297,O,2062581,.,.,.,1
USA,01,f,44,1,O,1,7,2010,297,O,2103666,.,.,.,1
USA,01,f,45,1,O,1,7,2010,297,O,2236398,.,.,.,1
USA,01,f,46,1,O,1,7,2010,297,O,2290687,.,.,.,1
USA,01,f,47,1,O,1,7,2010,297,O,2297297,.,.,.,1
USA,01,f,48,1,O,1,7,2010,297,O,2299123,.,.,.,1
USA,01,f,49,1,O,1,7,2010,297,O,2336396,.,.,.,1
USA,01,f,50,1,O,1,7,2010,297,O,2355083,.,.,.,1
USA,01,f,51,1,O,1,7,2010,297,O,2288964,.,.,.,1
USA,01,f,52,1,O,1,7,2010,297,O,2283218,.,.,.,1
USA,01,f,53,1,O,1,7,2010,297,O,2268280,.,.,.,1
USA,01,f,54,1,O,1,7,2010,297,O,2196617,.,.,.,1
USA,01,f,55,1,O,1,7,2010,297,O,2183541,.,.,.,1
USA,01,f,56,1,O,1,7,2010,297,O,2108518,.,.,.,1
USA,01,f,57,1,O,1,7,2010,297,O,2036365,.,.,.,1
USA,01,f,58,1,O,1,7,2010,297,O,1963601,.,.,.,1
USA,01,f,59,1,O,1,7,2010,297,O,1914635,.,.,.,1
USA,01,f,60,1,O,1,7,2010,297,O,1874346,.,.,.,1
USA,01,f,61,1,O,1,7,2010,297,O,1828592,.,.,.,1
USA,01,f,62,1,O,1,7,2010,297,O,1815901,.,.,.,1
USA,01,f,63,1,O,1,7,2010,297,O,1898165,.,.,.,1
USA,01,f,64,1,O,1,7,2010,297,O,1414128,.,.,.,1
USA,01,f,65,1,O,1,7,2010,297,O,1405733,.,.,.,1
USA,01,f,66,1,O,1,7,2010,297,O,1381470,.,.,.,1
USA,01,f,67,1,O,1,7,2010,297,O,1423499,.,.,.,1
USA,01,f,68,1,O,1,7,2010,297,O,1254056,.,.,.,1
USA,01,f,69,1,O,1,7,2010,297,O,1161010,.,.,.,1
USA,01,f,70,1,O,1,7,2010,297,O,1108455,.,.,.,1
USA,01,f,71,1,O,1,7,2010,297,O,1050293,.,.,.,1
USA,01,f,72,1,O,1,7,2010,297,O,1021235,.,.,.,1
USA,01,f,73,1,O,1,7,2010,297,O,955622,.,.,.,1
USA,01,f,74,1,O,1,7,2010,297,O,927131,.,.,.,1
USA,01,f,75,1,O,1,7,2010,297,O,906202,.,.,.,1
USA,01,f,76,1,O,1,7,2010,297,O,828133,.,.,.,1
USA,01,f,77,1,O,1,7,2010,297,O,818297,.,.,.,1
USA,01,f,78,1,O,1,7,2010,297,O,799415,.,.,.,1
USA,01,f,79,1,O,1,7,2010,297,O,781047,.,.,.,1
USA,01,f,80,1,O,1,7,2010,297,O,770516,.,.,.,1
USA,01,f,81,1,O,1,7,2010,297,O,716517,.,.,.,1
USA,01,f,82,1,O,1,7,2010,297,O,695493,.,.,.,1
USA,01,f,83,1,O,1,7,2010,297,O,658352,.,.,.,1
USA,01,f,84,1,O,1,7,2010,297,O,611246,.,.,.,1
USA,01,f,85,1,O,1,7,2010,297,O,577265,.,.,.,1
USA,01,f,86,1,O,1,7,2010,297,O,526093,.,.,.,1
USA,01,f,87,1,O,1,7,2010,297,O,467538,.,.,.,1
USA,01,f,88,1,O,1,7,2010,297,O,420412,.,.,.,1
USA,01,f,89,1,O,1,7,2010,297,O,365740,.,.,.,1
USA,01,f,90,1,O,1,7,2010,297,O,306968,.,.,.,1
USA,01,f,91,1,O,1,7,2010,297,O,240204,.,.,.,1
USA,01,f,92,1,O,1,7,2010,297,O,205436,.,.,.,1
USA,01,f,93,1,O,1,7,2010,297,O,158944,.,.,.,1
USA,01,f,94,1,O,1,7,2010,297,O,127021,.,.,.,1
USA,01,f,95,1,O,1,7,2010,297,O,99410,.,.,.,1
USA,01,f,96,1,O,1,7,2010,297,O,75200,.,.,.,1
USA,01,f,97,1,O,1,7,2010,297,O,54165,.,.,.,1
